rental_id,top_distances,top_bus_ids
16924985,"[7939.25, 8197.18, 8526.59, 8754.66, 8793.28]","['51885', '51884', '51888', '51886', '51887']"
17313332,"[8555.97, 8813.9, 9143.31, 9371.38, 9410.0]","['51885', '51884', '51888', '51886', '51887']"
17691502,"[8624.67, 8882.59, 9212.01, 9440.07, 9478.69]","['51885', '51884', '51888', '51886', '51887']"
17692140,"[8360.16, 8618.09, 8947.5, 9175.57, 9214.19]","['51885', '51884', '51888', '51886', '51887']"
17706281,"[8673.05, 8930.98, 9260.39, 9488.46, 9527.08]","['51885', '51884', '51888', '51886', '51887']"
17678450,"[8746.94, 9004.87, 9334.28, 9562.35, 9600.97]","['51885', '51884', '51888', '51886', '51887']"
17289216,"[8951.16, 9209.09, 9538.5, 9766.57, 9805.19]","['51885', '51884', '51888', '51886', '51887']"
17643690,"[3687.5, 6081.51, 7148.08, 7354.69, 11784.24]","['51894', '51891', '51892', '51893', '5210']"
17719791,"[4428.04, 6822.05, 7888.62, 8095.23, 11834.89]","['51894', '51891', '51892', '51893', '5210']"
16828195,"[4490.95, 6884.97, 7951.53, 8158.14, 11568.03]","['51894', '51891', '51892', '51893', '5210']"
17725561,"[3373.52, 5767.54, 6834.1, 7040.71, 11369.5]","['51894', '51891', '51892', '51893', '5210']"
15262557,"[4017.31, 6411.33, 7477.89, 7684.5, 11094.38]","['51894', '51891', '51892', '51893', '5210']"
17503316,"[3549.23, 5943.25, 7009.82, 7216.42, 12073.31]","['51894', '51891', '51892', '51893', '5210']"
15831118,"[5175.43, 5523.65, 5564.26, 6630.83, 6837.44]","['51899', '5202', '51891', '51892', '51893']"
17691028,"[5110.34, 5458.56, 5499.17, 6565.74, 6772.35]","['51899', '5202', '51891', '51892', '51893']"
17736641,"[3865.51, 4126.42, 7326.09, 7532.7, 10798.49]","['51894', '51895', '51892', '51893', '5210']"
17700938,"[3444.81, 3705.72, 6905.39, 7112.0, 11005.18]","['51894', '51895', '51892', '51893', '5210']"
17747590,"[4908.8, 5211.04, 5559.25, 6644.6, 6873.04]","['51898', '51899', '5202', '5203', '51893']"
17742321,"[4732.25, 4993.16, 6138.27, 8355.78, 9822.99]","['51894', '51895', '51896', '5205', '5206']"
17748696,"[4470.61, 4731.52, 5876.62, 9799.8, 10144.84]","['51894', '51895', '51896', '5206', '5210']"
17730163,"[4733.0, 4993.91, 6139.01, 9627.1, 9972.14]","['51894', '51895', '51896', '5206', '5210']"
17725055,"[4470.61, 4731.52, 5876.62, 9799.8, 10144.84]","['51894', '51895', '51896', '5206', '5210']"
17507119,"[4917.46, 5178.37, 6323.47, 9811.56, 10156.59]","['51894', '51895', '51896', '5206', '5210']"
17752355,"[3811.68, 4072.59, 7435.21, 10299.23, 10644.27]","['51894', '51895', '5205', '5206', '5210']"
17734185,"[3899.79, 4160.7, 7523.31, 10211.12, 10556.16]","['51894', '51895', '5205', '5206', '5210']"
17735337,"[4284.66, 4545.57, 7908.18, 10342.98, 10688.02]","['51894', '51895', '5205', '5206', '5210']"
17719193,"[4506.46, 4767.37, 8129.98, 9835.66, 10180.7]","['51894', '51895', '5205', '5206', '5210']"
17230144,"[4691.06, 4951.97, 8314.58, 10020.26, 10365.29]","['51894', '51895', '5205', '5206', '5210']"
17751641,"[2291.13, 2660.49, 8112.74, 8482.73, 8733.2]","['7198', '7197', '5214', '5213', '5212']"
17707498,"[2546.21, 2915.58, 8264.58, 8634.57, 8885.04]","['7198', '7197', '5214', '5213', '5212']"
17710379,"[2394.1, 2763.47, 8112.47, 8482.47, 8732.93]","['7198', '7197', '5214', '5213', '5212']"
17715892,"[4084.8, 4323.78, 5232.34, 5244.89, 5652.75]","['7202', '7203', '5218', '5219', '5217']"
17732678,"[3737.22, 7006.22, 7012.45, 7144.38, 7304.96]","['7207', '5220', '7206', '5222', '5221']"
17745554,"[4925.2, 5628.71, 5634.94, 5927.44, 6002.45]","['7203', '5220', '7206', '5221', '7205']"
17746593,"[5654.75, 5660.97, 5789.0, 5953.48, 6028.49]","['5220', '7206', '7204', '5221', '7205']"
17708789,"[5604.43, 5610.66, 5738.69, 5903.17, 5978.17]","['5220', '7206', '7204', '5221', '7205']"
17745260,"[24526.55, 27453.74, 52251.53, 67423.77, 67791.5]","['5221', '5223', '7206', '7209', '7208']"
17355370,"[25115.55, 28042.41, 52287.38, 52840.54, 68909.23]","['5221', '5748', '5980', '7206', '7207']"
17720730,"[24668.02, 27344.53, 27483.33, 67314.56, 67682.29]","['5222', '5223', '5224', '7209', '7208']"
17718464,"[532.11, 19675.98, 25443.62, 25726.55, 26932.08]","['6981', '6982', '6852', '6853', '5241']"
17705390,"[22329.62, 22435.76, 23920.13, 24933.66, 43464.87]","['7860', '7861', '8823', '8822', '546']"
17635401,"[8107.07, 19221.46, 34410.34, 36586.15, 37273.25]","['5479', '5478', '5710', '5711', '5712']"
16583329,"[6779.91, 18058.25, 33939.65, 36115.46, 36802.55]","['5479', '5480', '5710', '5711', '5712']"
17726126,"[7148.88, 18287.13, 33728.8, 35904.61, 36591.7]","['5479', '5480', '5710', '5711', '5712']"
17669254,"[297.59, 19077.08, 19273.07, 19312.15, 36092.3]","['5714', '5481', '5482', '5480', '5712']"
17753667,"[356.79, 18317.07, 18513.05, 18552.13, 36151.51]","['5714', '5481', '5482', '5480', '5712']"
16478201,"[117.47, 361.47, 1768.32, 1906.65, 1930.29]","['5487', '7162', '5488', '7161', '7163']"
17139640,"[1463.21, 1625.18, 1666.13, 5236.23, 23180.64]","['5488', '7163', '5489', '9792', '7164']"
16985485,"[1614.22, 1776.2, 1817.14, 5387.24, 22347.29]","['5488', '7163', '5489', '9792', '8902']"
17746234,"[1463.33, 1504.27, 5074.37, 22762.27, 23282.5]","['7163', '5489', '9792', '8902', '7164']"
15550227,"[2437.9, 2602.12, 3945.54, 4505.97, 22865.29]","['5493', '5494', '9800', '8910', '7170']"
17710272,"[2605.19, 4112.83, 4373.22, 23032.57, 25142.48]","['5493', '9800', '8910', '7170', '7169']"
17710940,"[743.29, 1297.62, 5058.83, 6892.05, 27428.35]","['5499', '5500', '7178', '7177', '5501']"
17733834,"[1037.57, 5327.75, 5328.98, 27485.04, 27698.49]","['5500', '7179', '7178', '5503', '5501']"
17732420,"[1536.51, 4723.69, 6326.66, 27093.21, 32504.72]","['5500', '7178', '6433', '5501', '6462']"
17727590,"[338.29, 5392.39, 27264.75, 27549.69, 27763.13]","['7180', '7179', '5504', '5503', '5501']"
14483776,"[337.85, 5561.36, 27224.13, 27433.72, 27718.66]","['7181', '7179', '5505', '5504', '5503']"
16654751,"[514.69, 638.49, 27400.98, 27610.57, 27895.5]","['7181', '7180', '5505', '5504', '5503']"
17751168,"[699.06, 900.15, 978.04, 24267.77, 24477.35]","['7181', '5506', '7180', '5505', '5504']"
17650532,"[429.37, 830.72, 9212.55, 24850.68, 24857.36]","['5506', '7182', '7232', '5507', '5509']"
17721433,"[12161.51, 12220.22, 31955.85, 34811.28, 52421.86]","['5622', '5619', '5531', '5530', '5517']"
17678606,"[2686.37, 14412.07, 34485.91, 36431.07, 36813.98]","['5628', '5525', '5627', '5523', '5524']"
17699795,"[405.93, 432.35, 491.36, 880.33, 15686.92]","['5531', '5530', '5565', '5584', '5619']"
17752853,"[380.75, 407.17, 516.54, 905.51, 15712.1]","['5531', '5530', '5565', '5584', '5619']"
17753610,"[346.63, 485.99, 15270.63, 15549.58, 15864.51]","['5530', '5532', '5616', '5617', '5619']"
17731566,"[604.31, 685.38, 14892.08, 15171.03, 15485.96]","['5533', '5532', '5616', '5617', '5619']"
17743693,"[54.01, 682.17, 860.72, 1540.53, 14535.72]","['5533', '5563', '5564', '5586', '5616']"
17751562,"[514.87, 801.86, 1846.37, 2076.78, 14347.83]","['5535', '5561', '5536', '5588', '5613']"
17676213,"[569.94, 1965.35, 2707.14, 4450.73, 4609.59]","['5540', '5541', '849', '970', '5609']"
17697491,"[532.49, 1447.05, 2020.73, 2806.1, 10749.56]","['5556', '5558', '5592', '5591', '5557']"
17693392,"[4593.4, 5068.55, 9041.56, 9226.36, 10572.15]","['8459', '8457', '8456', '8458', '556']"
17716586,"[298.01, 434.2, 710.58, 1290.51, 4021.9]","['5585', '5561', '5562', '5564', '5588']"
17745400,"[322.44, 458.63, 735.01, 1573.23, 4046.34]","['5585', '5561', '5562', '5587', '5588']"
17744849,"[1048.11, 1244.25, 10545.02, 42484.06, 42669.5]","['5638', '5641', '5656', '5653', '5652']"
13950221,"[302.27, 498.51, 691.53, 42896.41, 44648.6]","['5642', '5643', '5641', '5652', '5649']"
17738279,"[544.98, 934.24, 42627.47, 42812.9, 42899.25]","['5642', '5641', '5653', '5652', '5654']"
17732343,"[380.24, 861.43, 1161.43, 7761.46, 45373.69]","['5643', '5644', '5645', '5650', '5649']"
17751218,"[335.45, 425.7, 28548.49, 47795.38, 58415.05]","['6603', '6602', '5670', '7352', '5984']"
15187642,"[4840.54, 9361.49, 16282.15, 16695.94, 56549.42]","['6', '971', '57', '58', '761']"
16579538,"[4832.59, 9353.54, 16274.2, 16687.98, 56557.37]","['6', '971', '57', '58', '761']"
17678267,"[4870.31, 15578.66, 16311.91, 56236.29, 56515.37]","['6', '7', '57', '89', '761']"
17688882,"[4714.92, 15789.11, 15940.62, 16522.37, 55992.86]","['6671', '7', '747', '57', '89']"
17693422,"[351.63, 828.22, 998.56, 2232.62, 56708.18]","['5760', '5988', '5987', '5759', '5758']"
17605391,"[2470.58, 26039.4, 26235.34, 42230.21, 42354.55]","['5759', '6966', '6965', '6280', '6279']"
17699301,"[92.24, 202.62, 15282.56, 26130.23, 28578.19]","['5769', '5770', '5997', '5768', '5996']"
17730109,"[509.92, 657.59, 15967.21, 26243.21, 28691.16]","['5769', '5771', '5995', '5768', '5996']"
5470976,"[120.47, 272.9, 275.89, 15554.26, 28306.48]","['5770', '5771', '5769', '5997', '5996']"
17722882,"[148.58, 530.1, 15899.73, 15989.26, 28182.15]","['5771', '5769', '5999', '5772', '5996']"
17746217,"[390.77, 12169.95, 12410.02, 15955.22, 16044.75]","['5773', '6000', '6001', '5999', '5772']"
17749843,"[4624.82, 15247.88, 15597.84, 17191.61, 18697.38]","['5999', '6254', '6300', '6253', '5772']"
17703868,"[446.6, 513.96, 16907.52, 20482.15, 20716.7]","['6001', '6002', '6000', '5773', '5774']"
17724737,"[485.8, 635.33, 16312.23, 19886.86, 20121.41]","['6001', '6002', '6000', '5773', '5774']"
16399966,"[27.12, 145.18, 16679.0, 18509.05, 18743.6]","['6002', '6001', '6000', '5773', '5774']"
17742707,"[828.92, 977.43, 1179.44, 21251.27, 21359.52]","['6005', '6004', '6002', '5775', '5776']"
17719626,"[161.56, 323.71, 416.63, 19240.35, 19348.6]","['6004', '6005', '6002', '5775', '5776']"
17708785,"[1051.05, 1282.68, 19629.28, 21177.65, 21285.9]","['6004', '6002', '6309', '5775', '5776']"
17732928,"[263.69, 448.12, 16630.07, 19352.31, 19672.85]","['6006', '6005', '5778', '5776', '5777']"
17738727,"[43.27, 221.62, 406.05, 16747.35, 19790.13]","['6007', '6006', '6005', '5778', '5777']"
17722333,"[339.71, 442.73, 17043.8, 17247.86, 17531.28]","['6007', '6006', '5778', '5780', '5779']"
13150106,"[300.22, 588.55, 16956.0, 17160.06, 17443.48]","['6007', '6008', '5778', '5780', '5779']"
17645411,"[544.14, 5647.34, 17626.66, 19910.3, 24352.99]","['6012', '6013', '5908', '5784', '5785']"
17699829,"[544.14, 5647.34, 17626.66, 19910.3, 24352.99]","['6012', '6013', '5908', '5784', '5785']"
17750952,"[418.13, 5430.12, 19163.94, 19771.49, 24214.17]","['6012', '6013', '9943', '5784', '5785']"
17512168,"[518.35, 5598.99, 19124.8, 19732.35, 24175.03]","['6012', '6013', '9943', '5784', '5785']"
17742495,"[518.35, 5598.99, 19124.8, 19732.35, 24175.03]","['6012', '6013', '9943', '5784', '5785']"
17708666,"[426.62, 5509.16, 19179.43, 19786.97, 24229.66]","['6012', '6013', '9943', '5784', '5785']"
17696795,"[5635.08, 5679.32, 19475.2, 19727.71, 24752.33]","['6013', '6014', '5887', '5786', '5785']"
17729312,"[5672.98, 5717.21, 19765.61, 19818.71, 24868.93]","['6013', '6014', '5786', '9943', '5785']"
17679848,"[2769.77, 2951.41, 3102.29, 21962.41, 22499.8]","['6356', '6355', '6354', '5792', '5791']"
17684868,"[2903.44, 3085.08, 3235.96, 22096.08, 22633.47]","['6356', '6355', '6354', '5792', '5791']"
15989921,"[3286.12, 3436.99, 23351.56, 23888.94, 24029.77]","['6355', '6354', '5792', '5791', '9187']"
17728241,"[20056.32, 20100.92, 20641.09, 20857.89, 20858.78]","['5799', '5798', '6364', '6365', '6366']"
17754238,"[20158.91, 20545.74, 20692.28, 20960.49, 20961.37]","['5799', '5801', '5800', '6365', '6366']"
17699139,"[14875.31, 16027.1, 16890.36, 17571.34, 19499.2]","['761', '6', '58', '747', '971']"
17738721,"[3500.76, 3819.45, 17648.73, 18113.97, 18677.19]","['739', '842', '5807', '760', '841']"
17673758,"[3867.13, 4227.93, 19176.17, 19460.71, 19750.66]","['6377', '6379', '5813', '5814', '6378']"
17709115,"[2047.38, 2315.36, 2352.86, 2591.12, 2771.85]","['6383', '6382', '5817', '5816', '5818']"
17624788,"[2303.8, 2562.76, 2609.27, 2838.52, 3028.27]","['6383', '6382', '5817', '5816', '5818']"
17711949,"[2420.59, 2588.0, 2710.28, 2726.06, 3145.06]","['6383', '6382', '6384', '5817', '5818']"
17717555,"[2180.44, 2470.12, 2768.74, 2904.91, 3092.01]","['6383', '6384', '6385', '5818', '5819']"
17752994,"[1170.82, 1449.91, 23549.88, 29170.24, 29431.35]","['6384', '6385', '6383', '5818', '5819']"
17723035,"[828.24, 999.27, 23053.27, 23240.01, 28457.0]","['6386', '6385', '5821', '5820', '5819']"
17698942,"[416.12, 695.21, 22800.42, 23464.9, 28681.88]","['6384', '6385', '6383', '5820', '5819']"
17742365,"[414.36, 693.45, 22802.18, 23466.66, 28683.64]","['6384', '6385', '6383', '5820', '5819']"
17513564,"[774.5, 1053.59, 23165.69, 23830.17, 29047.16]","['6384', '6385', '6383', '5820', '5819']"
17730242,"[1159.51, 1479.58, 23788.83, 29042.03, 29484.49]","['6389', '6387', '5822', '5826', '5827']"
17720299,"[397.72, 1760.45, 5544.19, 5845.42, 22649.03]","['6444', '6445', '6022', '6021', '5875']"
17747751,"[652.15, 26214.26, 34636.54, 39204.1, 40423.4]","['6966', '6965', '5990', '6280', '6279']"
17713339,"[724.12, 2599.25, 2865.59, 7694.3, 7883.48]","['6000', '6309', '6308', '6262', '6261']"
17753040,"[267.04, 1629.77, 2243.74, 5799.13, 6100.36]","['6444', '6445', '6446', '6022', '6021']"
17744131,"[1334.95, 1532.25, 10108.51, 19847.54, 23516.56]","['6448', '6026', '8119', '8301', '6449']"
16171873,"[1334.95, 1532.25, 10108.51, 19847.54, 23516.56]","['6448', '6026', '8119', '8301', '6449']"
17753900,"[1461.96, 9880.29, 10038.22, 19832.83, 23501.85]","['6026', '8120', '8119', '8301', '6449']"
15298650,"[1646.55, 10064.89, 10222.81, 19794.93, 23463.96]","['6026', '8120', '8119', '8301', '6449']"
17753262,"[1276.28, 1853.97, 2040.58, 20794.74, 22704.91]","['6031', '6029', '6030', '6452', '6453']"
16920597,"[1645.06, 2222.75, 2409.35, 11526.56, 23073.69]","['6031', '6029', '6030', '6454', '6453']"
17249371,"[1647.93, 2225.62, 2412.23, 11529.43, 23076.57]","['6031', '6029', '6030', '6454', '6453']"
17615982,"[1917.78, 2495.46, 2682.07, 11799.28, 23346.41]","['6031', '6029', '6030', '6454', '6453']"
17690201,"[1645.06, 2222.75, 2409.35, 11526.56, 23073.69]","['6031', '6029', '6030', '6454', '6453']"
17690213,"[1645.06, 2222.75, 2409.35, 11526.56, 23073.69]","['6031', '6029', '6030', '6454', '6453']"
17712718,"[1645.06, 2222.75, 2409.35, 11526.56, 23073.69]","['6031', '6029', '6030', '6454', '6453']"
17738412,"[1667.96, 2245.65, 2432.26, 11549.46, 23096.6]","['6031', '6029', '6030', '6454', '6453']"
17743813,"[2242.32, 2428.93, 11546.13, 21183.09, 23093.27]","['6029', '6030', '6454', '6452', '6453']"
16770094,"[2062.75, 2827.05, 11944.25, 21581.21, 23491.39]","['6031', '6030', '6454', '6452', '6453']"
17698014,"[4892.38, 8611.63, 22814.34, 31153.24, 31581.36]","['6084', '6156', '6085', '6155', '6083']"
17741971,"[4951.38, 8282.32, 11541.77, 22485.03, 30823.93]","['6086', '6156', '6157', '6085', '6155']"
11701627,"[10073.31, 10973.45, 23229.41, 23545.57, 24054.61]","['6232', '6233', '6098', '6099', '6100']"
17624456,"[905.24, 10157.32, 11057.47, 23313.42, 23629.59]","['6231', '6232', '6233', '6098', '6099']"
17737395,"[9835.54, 10735.68, 23307.8, 23816.84, 24014.65]","['6232', '6233', '6099', '6100', '6101']"
17647867,"[9879.8, 10779.94, 23352.06, 23861.1, 24058.9]","['6232', '6233', '6099', '6100', '6101']"
17720792,"[5068.6, 8323.65, 10849.37, 22837.43, 24008.16]","['6906', '6102', '6234', '7030', '6101']"
17745724,"[809.42, 7903.58, 10429.3, 10534.77, 10731.59]","['6245', '6102', '6234', '6290', '6235']"
17738101,"[102.63, 151.76, 515.5, 556.21, 1464.27]","['6235', '6102', '6236', '6291', '6283']"
17748438,"[181.96, 229.0, 303.22, 697.96, 1494.47]","['6102', '6235', '6290', '6245', '6283']"
17743509,"[565.6, 747.0, 21363.29, 21764.01, 24015.97]","['9577', '6178', '9297', '9296', '9578']"
17739165,"[219.92, 341.34, 488.83, 14269.71, 18766.69]","['9441', '6196', '6197', '9443', '6198']"
17746574,"[164.77, 388.39, 607.25, 5705.34, 18053.1]","['6205', '6206', '6207', '7146', '7147']"
17609415,"[633.54, 852.4, 5718.38, 5950.49, 20964.97]","['6206', '6207', '7145', '7146', '7144']"
17722664,"[145.31, 364.17, 5230.15, 5462.26, 20717.8]","['6206', '6207', '7145', '7146', '7144']"
17648856,"[691.0, 769.39, 4451.25, 21365.33, 21559.14]","['6208', '6209', '7142', '7144', '7143']"
17752555,"[541.91, 1795.06, 3833.27, 3858.45, 22260.34]","['6211', '7140', '6212', '7141', '9476']"
17753449,"[541.91, 1795.06, 3833.27, 3858.45, 22260.34]","['6211', '7140', '6212', '7141', '9476']"
17706175,"[140.68, 571.91, 3085.24, 3539.98, 4519.24]","['8143', '6225', '8144', '9466', '7109']"
17686063,"[5203.93, 5399.35, 5537.63, 13492.71, 31854.88]","['9375', '9376', '7107', '9656', '6227']"
17724301,"[179.19, 398.53, 484.81, 670.6, 1907.38]","['6236', '6292', '6237', '6256', '6283']"
17584434,"[82.48, 377.74, 444.84, 716.9, 1939.88]","['6255', '6237', '6292', '6256', '6238']"
17701209,"[351.89, 353.95, 986.31, 1509.14, 2209.29]","['6255', '6237', '6256', '6301', '6238']"
17732973,"[140.92, 236.12, 256.5, 743.34, 808.14]","['6241', '6242', '6287', '6288', '6243']"
17742695,"[220.43, 385.23, 425.3, 434.24, 747.7]","['6293', '6247', '6294', '6292', '6258']"
17426902,"[211.66, 213.46, 409.23, 415.47, 598.38]","['6249', '6295', '6296', '6250', '6307']"
17682325,"[646.41, 701.51, 1023.92, 1024.18, 1025.98]","['6297', '6294', '6258', '6249', '6295']"
17709705,"[63.59, 69.83, 280.66, 292.08, 653.76]","['6296', '6250', '6297', '6251', '6307']"
17735933,"[318.93, 475.77, 493.21, 2009.08, 2435.73]","['6251', '6298', '6252', '6253', '6299']"
17751884,"[226.45, 237.86, 428.97, 446.41, 2289.22]","['6297', '6251', '6298', '6252', '6299']"
17742634,"[417.31, 440.39, 459.73, 783.44, 814.37]","['6308', '6260', '6261', '6309', '6262']"
17727285,"[632.82, 761.79, 804.19, 885.64, 892.79]","['6262', '6261', '6308', '6310', '6263']"
17753052,"[312.75, 355.17, 678.87, 709.81, 1070.64]","['6308', '6261', '6309', '6262', '6310']"
17676261,"[193.74, 217.11, 517.44, 548.38, 909.22]","['6261', '6308', '6309', '6262', '6310']"
17722470,"[208.16, 250.58, 574.28, 605.22, 966.05]","['6308', '6261', '6309', '6262', '6310']"
17704494,"[162.69, 415.51, 422.66, 2550.96, 29774.91]","['6262', '6310', '6263', '6264', '6311']"
17729408,"[162.69, 415.51, 422.66, 2550.96, 29774.91]","['6262', '6310', '6263', '6264', '6311']"
17723844,"[232.71, 454.59, 27937.98, 28006.88, 28369.15]","['6310', '6311', '6262', '6263', '6264']"
17640056,"[123.36, 451.89, 515.13, 27791.12, 27860.02]","['6310', '6309', '6311', '6262', '6263']"
17674738,"[594.19, 597.38, 601.35, 28371.54, 28733.82]","['6311', '6310', '6286', '6263', '6264']"
17507425,"[375.97, 434.78, 531.89, 28962.91, 30878.21]","['6312', '6311', '6313', '6264', '6265']"
17526399,"[375.97, 434.78, 531.89, 28962.91, 30878.21]","['6312', '6311', '6313', '6264', '6265']"
17733918,"[215.15, 273.96, 371.07, 28802.09, 30717.39]","['6312', '6311', '6313', '6264', '6265']"
17709140,"[85.11, 146.81, 289.44, 31006.54, 33465.9]","['6314', '6313', '6312', '6265', '6266']"
17698844,"[26406.18, 26760.75, 41092.84, 48199.85, 49027.63]","['6280', '6279', '6964', '6965', '6966']"
