rental_id,top_distances,top_tram_ids
17680467,"[899.81, 1881.21, 2160.95, 2521.24, 2801.48]","[16771, 16743, 16744, 16745, 16770]"
15846727,"[1379.69, 1420.93, 2682.08, 3322.6, 3551.78]","[409, 16771, 16744, 16770, 398]"
17752378,"[699.22, 981.89, 2063.84, 2396.48, 2659.2]","[20536, 16769, 16768, 16745, 16746]"
17743559,"[139.29, 340.72, 2120.23, 2257.38, 2285.55]","[20535, 20534, 16768, 16746, 16747]"
17707754,"[205.0, 406.43, 2185.94, 2202.87, 2231.04]","[20535, 20534, 16768, 16746, 16747]"
17642866,"[759.97, 967.74, 1126.62, 2264.18, 2580.64]","[20533, 20532, 946, 16768, 16746]"
17677763,"[759.97, 967.74, 1126.62, 2264.18, 2580.64]","[20533, 20532, 946, 16768, 16746]"
17584452,"[429.08, 1228.72, 1557.78, 2148.96, 2441.19]","[20537, 16749, 16748, 16766, 16765]"
17735949,"[1325.09, 1331.16, 1532.86, 1660.22, 2419.43]","[20533, 16749, 20532, 16748, 16766]"
17597100,"[1205.01, 1412.79, 1704.18, 1780.28, 2017.51]","[20533, 20532, 20531, 16748, 20530]"
17748560,"[145.1, 330.92, 2475.13, 2744.25, 3074.5]","[16750, 16751, 16762, 16764, 16765]"
16918689,"[122.13, 307.94, 2452.15, 2721.28, 3051.53]","[16750, 16751, 16762, 16764, 16765]"
17206148,"[229.47, 415.29, 2559.5, 2828.62, 3302.74]","[16750, 16751, 16762, 16764, 16765]"
17431635,"[115.48, 301.3, 2445.51, 2714.64, 3044.89]","[16750, 16751, 16762, 16764, 16765]"
17691142,"[115.48, 301.3, 2445.51, 2714.64, 3044.89]","[16750, 16751, 16762, 16764, 16765]"
17726718,"[115.48, 301.3, 2445.51, 2714.64, 3044.89]","[16750, 16751, 16762, 16764, 16765]"
17731963,"[115.48, 301.3, 2445.51, 2714.64, 3044.89]","[16750, 16751, 16762, 16764, 16765]"
17733684,"[629.93, 889.24, 2449.44, 2774.14, 3043.26]","[16751, 16752, 16761, 16762, 16764]"
17711566,"[598.73, 858.05, 2418.25, 2742.94, 3012.07]","[16751, 16752, 16761, 16762, 16764]"
17737177,"[1357.63, 1950.3, 2163.64, 2646.67, 2917.82]","[16752, 16753, 16754, 16760, 16761]"
17744746,"[1075.56, 1668.23, 2364.6, 2635.75, 2960.45]","[16752, 16753, 16760, 16761, 16762]"
17718256,"[1150.71, 1743.39, 2439.75, 2710.91, 3035.61]","[16752, 16753, 16760, 16761, 16762]"
17729295,"[1353.2, 1922.73, 1945.88, 2642.24, 2913.4]","[16752, 19057, 16753, 16760, 16761]"
9884451,"[1351.35, 1697.08, 1944.03, 2640.39, 2911.55]","[16752, 19058, 16753, 16760, 16761]"
17752410,"[2077.42, 2290.76, 2560.16, 2773.79, 3044.94]","[16753, 16754, 16759, 16760, 16761]"
17679562,"[1971.53, 2184.88, 2454.27, 2667.9, 2939.06]","[16753, 16754, 16759, 16760, 16761]"
17747666,"[5387.98, 22023.92, 25284.52, 25546.5, 25927.2]","[16759, 16754, 16755, 16757, 16758]"
17739690,"[5464.78, 22100.73, 25361.32, 25623.31, 26004.0]","[16759, 16754, 16755, 16757, 16758]"
17632878,"[21384.69, 26479.28, 26697.04, 26741.26, 27121.96]","[18954, 16755, 19054, 16757, 16758]"
17684213,"[2081.7, 22897.05, 23198.89, 23219.26, 26801.06]","[21080, 21084, 21082, 21081, 16757]"
17719931,"[1282.79, 1427.78, 1561.96, 4740.4, 4946.69]","[16775, 19029, 19030, 18444, 18445]"
17724220,"[817.02, 5519.42, 5616.1, 6228.87, 17974.23]","[19030, 18445, 16776, 18446, 19031]"
17694552,"[727.54, 5470.14, 5526.61, 6139.38, 17884.75]","[19030, 18445, 16776, 18446, 19031]"
17748911,"[902.25, 1135.76, 5598.3, 6285.2, 18030.56]","[16777, 19032, 18447, 18446, 19031]"
17686413,"[1054.43, 1287.94, 1523.78, 5750.47, 6437.37]","[16777, 19032, 19033, 18447, 18446]"
17733543,"[898.94, 1390.07, 1625.91, 5112.21, 5350.48]","[16778, 19032, 19033, 18448, 18447]"
17732219,"[8032.99, 20449.49, 20880.28, 26291.42, 26323.16]","[18564, 17307, 17306, 18085, 18086]"
17735710,"[7939.85, 20356.35, 20787.14, 26198.28, 26230.02]","[18564, 17307, 17306, 18085, 18086]"
17749050,"[8062.62, 22206.1, 22636.89, 28048.03, 28079.76]","[18564, 17307, 17306, 18085, 18086]"
11621611,"[20281.68, 20532.07, 20712.47, 26123.61, 26155.35]","[17307, 378, 17306, 18085, 18086]"
17753696,"[20916.19, 21166.58, 21346.98, 26758.12, 26789.86]","[17307, 378, 17306, 18085, 18086]"
17702856,"[21038.09, 21288.48, 21468.88, 26880.02, 26911.75]","[17307, 378, 17306, 18085, 18086]"
17069803,"[8877.77, 9634.68, 27161.33, 27592.12, 27899.84]","[19482, 19481, 17307, 17306, 19675]"
17648673,"[9318.79, 10075.7, 27602.35, 28033.14, 28340.86]","[19482, 19481, 17307, 17306, 19675]"
17709818,"[8768.2, 9525.11, 27051.76, 27482.55, 27790.27]","[19482, 19481, 17307, 17306, 19675]"
17350357,"[7184.41, 7941.31, 25720.04, 26150.82, 26458.54]","[19482, 19481, 17307, 17306, 19675]"
17734643,"[7736.81, 8493.71, 26272.43, 26703.22, 27010.94]","[19482, 19481, 17307, 17306, 19675]"
16496693,"[7815.88, 8572.79, 24152.06, 24582.85, 24890.57]","[19482, 19481, 17307, 17306, 19675]"
17732164,"[7981.41, 8738.32, 24317.59, 24748.38, 25056.09]","[19482, 19481, 17307, 17306, 19675]"
17695063,"[8181.09, 8938.0, 24739.88, 25170.67, 25478.38]","[19482, 19481, 17307, 17306, 19675]"
17709156,"[7807.13, 8564.03, 24143.3, 24574.09, 24881.81]","[19482, 19481, 17307, 17306, 19675]"
17711156,"[7610.86, 8367.77, 23947.04, 24377.83, 24685.55]","[19482, 19481, 17307, 17306, 19675]"
17735123,"[8252.32, 9009.23, 24578.88, 24829.27, 25009.67]","[19482, 19481, 17307, 378, 17306]"
16293595,"[8251.06, 9007.96, 24577.61, 24828.0, 25008.4]","[19482, 19481, 17307, 378, 17306]"
17711202,"[7820.4, 8577.3, 24141.45, 24391.84, 24572.24]","[19482, 19481, 17307, 378, 17306]"
17716637,"[7488.24, 8245.15, 23809.3, 24059.68, 24240.09]","[19482, 19481, 17307, 378, 17306]"
17742410,"[20417.73, 20554.88, 21582.98, 21899.64, 22212.98]","[4484, 17307, 4173, 17306, 378]"
17682489,"[10939.69, 26936.83, 27073.98, 27229.94, 27546.61]","[4178, 4484, 17307, 4173, 17306]"
17598637,"[26348.41, 26485.57, 26641.53, 26958.19, 29668.54]","[4484, 17307, 4173, 17306, 4483]"
17718044,"[8144.12, 20991.42, 26290.54, 26402.56, 26434.29]","[18564, 17306, 18084, 18085, 18086]"
17726925,"[8231.65, 21078.95, 26378.06, 26490.08, 26521.82]","[18564, 17306, 18084, 18085, 18086]"
17730353,"[8459.35, 8989.49, 9746.4, 27703.84, 28011.56]","[19480, 19482, 19481, 17306, 19675]"
17731012,"[6883.32, 7413.46, 8170.37, 25768.38, 26076.1]","[19480, 19482, 19481, 17306, 19675]"
17410729,"[6869.28, 7399.42, 8156.33, 25581.24, 25888.96]","[19480, 19482, 19481, 17306, 19675]"
17701019,"[8599.04, 11002.01, 11374.97, 11598.42, 17410.6]","[19675, 19482, 19481, 19480, 17306]"
17752794,"[17584.0, 19986.96, 20359.93, 20583.38, 26818.54]","[19675, 19482, 19481, 19480, 17306]"
17720612,"[7166.94, 9569.91, 9942.88, 10166.33, 15236.96]","[19675, 19482, 19481, 19480, 17306]"
17730272,"[10935.45, 13338.42, 13711.38, 13934.84, 20169.99]","[19675, 19482, 19481, 19480, 17306]"
17730621,"[10979.62, 13382.59, 13755.56, 13979.01, 20214.16]","[19675, 19482, 19481, 19480, 17306]"
17660175,"[12587.69, 18702.26, 18798.18, 18892.7, 19080.59]","[4483, 4173, 4484, 17306, 4172]"
17746190,"[8027.22, 13918.18, 14830.29, 14926.21, 15020.74]","[4483, 4172, 4173, 4484, 17306]"
17717282,"[7508.28, 13399.24, 14345.07, 14440.98, 14535.51]","[4483, 4172, 4173, 4484, 17306]"
17717511,"[5910.97, 11801.92, 12747.76, 12843.67, 12938.2]","[4483, 4172, 4173, 4484, 17306]"
17717528,"[5910.97, 11801.92, 12747.76, 12843.67, 12938.2]","[4483, 4172, 4173, 4484, 17306]"
15342514,"[10551.51, 12546.05, 18221.11, 18317.03, 18411.55]","[4191, 4500, 4173, 4484, 17306]"
17711698,"[11101.86, 13096.39, 18771.45, 18867.37, 18961.9]","[4191, 4500, 4173, 4484, 17306]"
17678678,"[2480.83, 2947.64, 2981.99, 3195.03, 7518.43]","[17308, 2113, 17310, 17309, 1784]"
17730970,"[2666.48, 2712.47, 2746.82, 2959.87, 7476.45]","[17311, 2113, 17310, 17309, 1784]"
17735155,"[1837.71, 2076.89, 2111.24, 2324.28, 6647.68]","[17311, 2113, 17310, 17309, 1784]"
17742347,"[1995.81, 2832.82, 2867.17, 3905.14, 5500.69]","[17311, 2113, 17310, 17309, 1784]"
17570355,"[1969.12, 2806.13, 2840.48, 3878.45, 5527.38]","[17311, 2113, 17310, 17309, 1784]"
17702033,"[3018.47, 3052.82, 3265.86, 7589.26, 7690.4]","[2113, 17310, 17309, 1784, 18086]"
17728481,"[1046.08, 2781.51, 3111.28, 8718.53, 9547.54]","[17311, 19367, 19368, 18730, 19366]"
17731659,"[2550.29, 2851.14, 2958.14, 3287.9, 8469.38]","[17313, 17312, 19367, 19368, 18730]"
16223234,"[1950.22, 3322.3, 8163.79, 8474.64, 8992.8]","[17314, 19367, 18730, 18729, 19366]"
17745194,"[169.81, 266.8, 832.67, 6890.23, 7663.55]","[17317, 17318, 21961, 18723, 19360]"
17653681,"[205.6, 277.8, 771.47, 2130.91, 7875.97]","[17318, 17317, 21961, 19361, 18724]"
17750907,"[2264.93, 4363.61, 6714.1, 10049.08, 11816.21]","[17320, 18718, 18719, 19354, 19355]"
17684715,"[2315.17, 6272.81, 6764.34, 10216.26, 11989.41]","[17320, 18720, 18719, 19356, 19355]"
15695092,"[8132.25, 8133.64, 8434.54, 9432.24, 10169.55]","[17591, 17891, 20979, 17889, 17882]"
17748022,"[416.09, 825.59, 7593.61, 8893.61, 9323.16]","[22152, 22153, 17591, 17889, 17888]"
17655202,"[534.83, 944.33, 7712.36, 9012.35, 9441.9]","[22152, 22153, 17591, 17889, 17888]"
17741656,"[457.56, 867.06, 7635.08, 8935.07, 9364.63]","[22152, 22153, 17591, 17889, 17888]"
17704902,"[36.18, 758.08, 7526.1, 8826.1, 9255.65]","[22152, 22153, 17591, 17889, 17888]"
17749062,"[559.25, 968.75, 7736.77, 9036.76, 9466.32]","[22152, 22153, 17591, 17889, 17888]"
17740786,"[559.25, 968.75, 7736.77, 9036.76, 9466.32]","[22152, 22153, 17591, 17889, 17888]"
17741509,"[559.25, 968.75, 7736.77, 9036.76, 9466.32]","[22152, 22153, 17591, 17889, 17888]"
17737898,"[7340.78, 8640.78, 9070.33, 10438.77, 10839.83]","[17591, 17889, 17888, 46868, 46867]"
17749220,"[1032.64, 9695.56, 10122.97, 10846.36, 14591.61]","[17594, 17887, 17875, 17873, 17852]"
17741342,"[1193.2, 9582.86, 10010.26, 10733.65, 14478.91]","[17594, 17887, 17875, 17873, 17852]"
17748273,"[1032.64, 9695.56, 10122.97, 10846.36, 14591.61]","[17594, 17887, 17875, 17873, 17852]"
17244452,"[1032.64, 9695.56, 10122.97, 10846.36, 14591.61]","[17594, 17887, 17875, 17873, 17852]"
17721277,"[137.95, 378.53, 548.93, 694.1, 1326.03]","[19687, 17887, 17852, 17875, 17594]"
17748639,"[764.57, 926.98, 951.5, 1037.94, 1164.36]","[17908, 17596, 18211, 17903, 18469]"
17734737,"[764.57, 926.98, 951.5, 1037.94, 1164.36]","[17908, 17596, 18211, 17903, 18469]"
16461447,"[938.62, 973.49, 1138.0, 1655.04, 1966.0]","[17849, 17848, 17597, 18192, 18189]"
17087643,"[938.62, 973.49, 1138.0, 1655.04, 1966.0]","[17849, 17848, 17597, 18192, 18189]"
17750573,"[938.62, 973.49, 1138.0, 1655.04, 1966.0]","[17849, 17848, 17597, 18192, 18189]"
17712477,"[912.24, 947.12, 1111.63, 1628.67, 1939.62]","[17849, 17848, 17597, 18192, 18189]"
17743558,"[560.72, 1016.15, 1289.98, 1419.6, 2062.01]","[17597, 18199, 17885, 18210, 18208]"
17740633,"[560.72, 1016.15, 1289.98, 1419.6, 2062.01]","[17597, 18199, 17885, 18210, 18208]"
17701871,"[615.31, 876.69, 1344.57, 1474.19, 2116.59]","[17597, 18201, 17885, 18210, 18208]"
17751304,"[720.49, 886.71, 945.77, 1589.69, 1959.92]","[17906, 17849, 17848, 18194, 18187]"
17697795,"[715.59, 881.82, 940.88, 1584.8, 1955.02]","[17906, 17849, 17848, 18194, 18187]"
16358802,"[822.08, 856.96, 1538.51, 1707.67, 1849.46]","[17849, 17848, 18192, 18187, 18189]"
17750249,"[852.6, 887.48, 1569.03, 1738.19, 1879.98]","[17849, 17848, 18192, 18187, 18189]"
16661655,"[896.53, 1133.56, 1747.24, 1828.4, 1889.04]","[17848, 17849, 18187, 18192, 18189]"
17694375,"[595.23, 654.3, 1298.21, 1668.44, 1810.23]","[17849, 17848, 18194, 18187, 18189]"
17753742,"[859.4, 894.27, 1341.07, 1575.82, 1886.78]","[17849, 17848, 18190, 18192, 18189]"
17751198,"[797.12, 983.94, 1243.92, 1700.37, 1789.63]","[17848, 17849, 18190, 18192, 18189]"
17746966,"[797.12, 983.94, 1243.92, 1700.37, 1789.63]","[17848, 17849, 18190, 18192, 18189]"
17742016,"[859.4, 894.27, 1341.07, 1575.82, 1886.78]","[17849, 17848, 18190, 18192, 18189]"
17687168,"[797.12, 983.94, 1243.92, 1700.37, 1789.63]","[17848, 17849, 18190, 18192, 18189]"
17689729,"[874.27, 909.15, 1355.95, 1590.7, 1901.65]","[17849, 17848, 18190, 18192, 18189]"
15322384,"[859.4, 894.27, 1341.07, 1575.82, 1886.78]","[17849, 17848, 18190, 18192, 18189]"
17737176,"[859.4, 894.27, 1341.07, 1575.82, 1886.78]","[17849, 17848, 18190, 18192, 18189]"
17734918,"[539.15, 569.88, 806.91, 1527.28, 1562.39]","[46863, 17848, 17849, 18192, 18189]"
17707058,"[539.15, 569.88, 806.91, 1527.28, 1562.39]","[46863, 17848, 17849, 18192, 18189]"
17749086,"[539.15, 569.88, 806.91, 1527.28, 1562.39]","[46863, 17848, 17849, 18192, 18189]"
13124359,"[539.15, 569.88, 806.91, 1527.28, 1562.39]","[46863, 17848, 17849, 18192, 18189]"
14337523,"[539.15, 569.88, 806.91, 1527.28, 1562.39]","[46863, 17848, 17849, 18192, 18189]"
17159885,"[401.28, 638.3, 990.28, 1491.14, 1861.37]","[17906, 17849, 17905, 18194, 18187]"
16591401,"[548.98, 715.2, 1137.97, 1418.18, 1788.41]","[17906, 17849, 17905, 18194, 18187]"
17727676,"[401.28, 638.3, 990.28, 1491.14, 1861.37]","[17906, 17849, 17905, 18194, 18187]"
17632162,"[399.17, 636.18, 988.16, 1489.02, 1859.25]","[17906, 17849, 17905, 18194, 18187]"
17737839,"[552.32, 718.55, 1141.32, 1421.53, 1791.75]","[17906, 17849, 17905, 18194, 18187]"
17738897,"[754.05, 1101.52, 1434.45, 1556.57, 1909.25]","[17850, 18176, 17877, 18175, 18089]"
17752936,"[555.14, 566.01, 679.38, 841.68, 1277.57]","[46866, 17852, 17873, 17854, 18045]"
17190524,"[591.49, 618.07, 742.31, 904.61, 1340.49]","[17852, 46866, 17873, 17854, 18045]"
17751164,"[407.79, 544.68, 663.16, 920.12, 1005.98]","[17873, 46866, 17852, 17854, 18045]"
17752376,"[548.19, 572.97, 672.42, 834.73, 1270.61]","[46866, 17852, 17873, 17854, 18045]"
17703153,"[548.19, 572.97, 672.42, 834.73, 1270.61]","[46866, 17852, 17873, 17854, 18045]"
17742764,"[550.49, 570.67, 674.73, 837.03, 1272.91]","[46866, 17852, 17873, 17854, 18045]"
17749974,"[591.49, 618.07, 742.31, 904.61, 1340.49]","[17852, 46866, 17873, 17854, 18045]"
17741535,"[548.19, 572.97, 672.42, 834.73, 1270.61]","[46866, 17852, 17873, 17854, 18045]"
17738538,"[591.49, 618.07, 742.31, 904.61, 1340.49]","[17852, 46866, 17873, 17854, 18045]"
17754023,"[581.97, 716.96, 977.99, 1003.5, 1555.37]","[17856, 46866, 17871, 17854, 18045]"
17748430,"[558.5, 693.49, 954.52, 980.03, 1531.89]","[17856, 46866, 17871, 17854, 18045]"
17724741,"[558.5, 693.49, 954.52, 980.03, 1531.89]","[17856, 46866, 17871, 17854, 18045]"
17750792,"[293.3, 473.41, 523.8, 842.38, 882.01]","[17871, 46866, 17854, 18045, 17873]"
17659917,"[325.61, 441.1, 556.11, 874.69, 914.31]","[17871, 46866, 17854, 18045, 17873]"
16827856,"[304.78, 461.93, 535.28, 853.86, 893.48]","[17871, 46866, 17854, 18045, 17873]"
17749527,"[359.64, 407.07, 590.14, 908.72, 948.34]","[17871, 46866, 17854, 18045, 17873]"
17711093,"[359.64, 407.07, 590.14, 908.72, 948.34]","[17871, 46866, 17854, 18045, 17873]"
17711095,"[359.64, 407.07, 590.14, 908.72, 948.34]","[17871, 46866, 17854, 18045, 17873]"
17742020,"[325.61, 441.1, 556.11, 874.69, 914.31]","[17871, 46866, 17854, 18045, 17873]"
17743029,"[325.61, 441.1, 556.11, 874.69, 914.31]","[17871, 46866, 17854, 18045, 17873]"
17685957,"[359.64, 407.07, 590.14, 908.72, 948.34]","[17871, 46866, 17854, 18045, 17873]"
17694816,"[325.61, 441.1, 556.11, 874.69, 914.31]","[17871, 46866, 17854, 18045, 17873]"
17740147,"[325.61, 441.1, 556.11, 874.69, 914.31]","[17871, 46866, 17854, 18045, 17873]"
17735550,"[359.64, 407.07, 590.14, 908.72, 948.34]","[17871, 46866, 17854, 18045, 17873]"
17736652,"[325.61, 441.1, 556.11, 874.69, 914.31]","[17871, 46866, 17854, 18045, 17873]"
17737000,"[325.61, 441.1, 556.11, 874.69, 914.31]","[17871, 46866, 17854, 18045, 17873]"
17753557,"[490.36, 695.99, 848.56, 1042.48, 1103.49]","[17854, 19689, 17873, 18030, 18045]"
17751346,"[490.36, 695.99, 848.56, 1042.48, 1103.49]","[17854, 19689, 17873, 18030, 18045]"
17751564,"[313.99, 683.18, 1165.6, 1184.74, 1404.38]","[46866, 17854, 18033, 18045, 17873]"
17746982,"[264.87, 634.06, 992.26, 1080.97, 1100.11]","[46866, 17854, 17873, 18033, 18045]"
17747858,"[318.62, 687.82, 1170.23, 1189.38, 1291.78]","[46866, 17854, 18033, 18045, 17873]"
17748128,"[378.53, 701.71, 1230.14, 1249.28, 1351.68]","[46866, 17854, 18033, 18045, 17873]"
14835065,"[317.97, 687.16, 1169.58, 1188.72, 1408.36]","[46866, 17854, 18033, 18045, 17873]"
17748112,"[516.15, 606.44, 861.31, 874.35, 885.79]","[17854, 46866, 18045, 17873, 19494]"
17747023,"[516.15, 606.44, 861.31, 874.35, 885.79]","[17854, 46866, 18045, 17873, 19494]"
17328122,"[516.15, 606.44, 861.31, 874.35, 885.79]","[17854, 46866, 18045, 17873, 19494]"
17742996,"[516.15, 606.44, 861.31, 874.35, 885.79]","[17854, 46866, 18045, 17873, 19494]"
17740705,"[516.15, 606.44, 861.31, 874.35, 885.79]","[17854, 46866, 18045, 17873, 19494]"
17741113,"[403.8, 464.73, 631.65, 1153.22, 1190.77]","[46866, 19689, 17854, 17873, 18045]"
17703485,"[239.95, 489.27, 507.66, 807.85, 847.47]","[19691, 17854, 46866, 18045, 17873]"
15632177,"[183.43, 432.76, 577.45, 790.96, 1045.88]","[19691, 17854, 46866, 17873, 18045]"
17570550,"[266.59, 515.91, 606.2, 861.07, 874.11]","[19691, 17854, 46866, 18045, 17873]"
17736434,"[293.35, 519.71, 542.67, 861.25, 900.88]","[19691, 46866, 17854, 18045, 17873]"
17751265,"[287.73, 313.09, 656.93, 1103.83, 1122.98]","[46866, 46865, 17854, 18033, 18045]"
15182382,"[287.94, 313.3, 657.14, 1104.04, 1123.19]","[46866, 46865, 17854, 18033, 18045]"
17746047,"[287.94, 313.3, 657.14, 1104.04, 1123.19]","[46866, 46865, 17854, 18033, 18045]"
17752334,"[230.04, 479.36, 569.65, 824.53, 849.0]","[19691, 17854, 46866, 18045, 19494]"
17749628,"[350.76, 600.08, 690.38, 945.25, 969.73]","[19691, 17854, 46866, 18045, 19494]"
14071521,"[294.14, 543.46, 633.75, 888.63, 913.1]","[19691, 17854, 46866, 18045, 19494]"
17745707,"[350.76, 600.08, 690.38, 945.25, 969.73]","[19691, 17854, 46866, 18045, 19494]"
17743766,"[225.83, 475.16, 565.45, 820.32, 844.8]","[19691, 17854, 46866, 18045, 19494]"
17723496,"[230.04, 479.36, 569.65, 824.53, 849.0]","[19691, 17854, 46866, 18045, 19494]"
17741290,"[220.85, 470.17, 560.46, 815.34, 839.82]","[19691, 17854, 46866, 18045, 19494]"
17741436,"[230.04, 479.36, 569.65, 824.53, 849.0]","[19691, 17854, 46866, 18045, 19494]"
17741566,"[230.04, 479.36, 569.65, 824.53, 849.0]","[19691, 17854, 46866, 18045, 19494]"
17742880,"[442.73, 749.67, 1000.78, 1296.42, 1405.36]","[17864, 18204, 17857, 17856, 18203]"
8434067,"[497.89, 804.83, 1055.94, 1351.59, 1460.53]","[17864, 18204, 17857, 17856, 18203]"
17120213,"[485.19, 526.4, 679.66, 810.24, 828.37]","[18206, 17871, 17856, 18045, 18205]"
15471366,"[485.19, 526.4, 679.66, 810.24, 828.37]","[18206, 17871, 17856, 18045, 18205]"
17711272,"[408.48, 628.84, 782.1, 867.72, 885.85]","[46866, 17871, 17856, 18045, 18205]"
17752651,"[292.85, 311.67, 464.93, 887.33, 911.81]","[19691, 17871, 17856, 18045, 19494]"
17751172,"[292.85, 311.67, 464.93, 887.33, 911.81]","[19691, 17871, 17856, 18045, 19494]"
17721252,"[357.09, 375.91, 529.18, 713.91, 738.39]","[19691, 17871, 17856, 18045, 19494]"
17746050,"[357.09, 375.91, 529.18, 713.91, 738.39]","[19691, 17871, 17856, 18045, 19494]"
14564452,"[357.09, 375.91, 529.18, 713.91, 738.39]","[19691, 17871, 17856, 18045, 19494]"
17743367,"[937.72, 1336.89, 1360.39, 1424.18, 1574.72]","[18045, 19494, 19691, 17871, 17856]"
17741490,"[710.14, 1109.32, 1186.98, 1250.77, 1401.31]","[18045, 19494, 19691, 17871, 17856]"
17742088,"[532.41, 1005.48, 1069.26, 1219.81, 1344.42]","[19492, 19691, 17871, 17856, 19494]"
17752813,"[574.07, 1036.85, 1047.13, 1110.92, 1261.46]","[19492, 19494, 19691, 17871, 17856]"
17753750,"[600.5, 1010.42, 1073.56, 1137.35, 1287.9]","[19492, 19494, 19691, 17871, 17856]"
17666921,"[600.5, 1010.42, 1073.56, 1137.35, 1287.9]","[19492, 19494, 19691, 17871, 17856]"
17751079,"[574.07, 1036.85, 1047.13, 1110.92, 1261.46]","[19492, 19494, 19691, 17871, 17856]"
17691269,"[600.5, 1010.42, 1073.56, 1137.35, 1287.9]","[19492, 19494, 19691, 17871, 17856]"
17745514,"[574.07, 1036.85, 1047.13, 1110.92, 1261.46]","[19492, 19494, 19691, 17871, 17856]"
17748801,"[654.48, 969.24, 1127.54, 1191.33, 1341.87]","[19492, 19494, 19691, 17871, 17856]"
17728863,"[871.23, 924.03, 1344.3, 1408.09, 1558.63]","[19492, 19494, 19691, 17871, 17856]"
17745565,"[871.23, 924.03, 1344.3, 1408.09, 1558.63]","[19492, 19494, 19691, 17871, 17856]"
17746656,"[871.23, 924.03, 1344.3, 1408.09, 1558.63]","[19492, 19494, 19691, 17871, 17856]"
17578373,"[574.07, 1036.85, 1047.13, 1110.92, 1261.46]","[19492, 19494, 19691, 17871, 17856]"
17693679,"[654.73, 969.49, 1127.79, 1191.58, 1342.12]","[19492, 19494, 19691, 17871, 17856]"
17739034,"[871.23, 924.03, 1344.3, 1408.09, 1558.63]","[19492, 19494, 19691, 17871, 17856]"
17682739,"[871.23, 924.03, 1344.3, 1408.09, 1558.63]","[19492, 19494, 19691, 17871, 17856]"
15747864,"[1083.08, 1377.39, 1518.02, 1556.15, 1569.69]","[19492, 19693, 17871, 19691, 17856]"
17169970,"[1083.08, 1377.39, 1518.02, 1556.15, 1569.69]","[19492, 19693, 17871, 19691, 17856]"
17664692,"[670.52, 1011.52, 1143.58, 1207.37, 1357.91]","[19492, 19693, 19691, 17871, 17856]"
17671471,"[747.28, 1088.29, 1220.34, 1284.13, 1434.68]","[19492, 19693, 19691, 17871, 17856]"
17739854,"[1083.08, 1377.39, 1518.02, 1556.15, 1569.69]","[19492, 19693, 17871, 19691, 17856]"
17744022,"[1083.08, 1377.39, 1518.02, 1556.15, 1569.69]","[19492, 19693, 17871, 19691, 17856]"
17753912,"[670.52, 1011.52, 1143.58, 1207.37, 1357.91]","[19492, 19693, 19691, 17871, 17856]"
17747654,"[670.52, 1011.52, 1143.58, 1207.37, 1357.91]","[19492, 19693, 19691, 17871, 17856]"
17610745,"[670.52, 1011.52, 1143.58, 1207.37, 1357.91]","[19492, 19693, 19691, 17871, 17856]"
17693749,"[727.76, 1068.76, 1200.82, 1264.61, 1415.15]","[19492, 19693, 19691, 17871, 17856]"
17742979,"[670.52, 1011.52, 1143.58, 1207.37, 1357.91]","[19492, 19693, 19691, 17871, 17856]"
17745424,"[747.28, 1088.29, 1220.34, 1284.13, 1434.68]","[19492, 19693, 19691, 17871, 17856]"
17686189,"[727.76, 1068.76, 1200.82, 1264.61, 1415.15]","[19492, 19693, 19691, 17871, 17856]"
17706683,"[670.52, 1011.52, 1143.58, 1207.37, 1357.91]","[19492, 19693, 19691, 17871, 17856]"
17725049,"[727.76, 1068.76, 1200.82, 1264.61, 1415.15]","[19492, 19693, 19691, 17871, 17856]"
17731183,"[747.28, 1088.29, 1220.34, 1284.13, 1434.68]","[19492, 19693, 19691, 17871, 17856]"
