rental_id,top_distances,top_school_ids
17751532,"[697.18, 903.04, 1048.08, 1750.64, 1768.39]","[25, 2113, 2111, 2079, 2016]"
17751564,"[990.55, 1087.24, 1322.41, 2060.95, 2127.61]","[2111, 25, 2113, 2016, 2079]"
17752334,"[960.56, 962.2, 1296.03, 1700.73, 2183.99]","[25, 2113, 2111, 2016, 2079]"
17752376,"[1028.28, 1260.87, 1262.5, 2001.04, 2282.57]","[2111, 25, 2113, 2016, 2079]"
17120213,"[946.27, 947.91, 1498.42, 1686.45, 2479.72]","[25, 2113, 2111, 2016, 2079]"
17744178,"[768.02, 877.27, 973.88, 1821.48, 1839.23]","[25, 2111, 2113, 2079, 2016]"
17750133,"[736.56, 891.41, 1097.26, 1874.2, 1962.62]","[2111, 25, 2113, 2079, 2016]"
17750792,"[978.42, 980.05, 1199.78, 1718.59, 2087.74]","[25, 2113, 2111, 2016, 2079]"
16899426,"[765.48, 1302.4, 1538.58, 1849.06, 2403.93]","[2111, 25, 2113, 2079, 2016]"
17748112,"[997.35, 998.99, 1332.82, 1737.52, 2220.78]","[25, 2113, 2111, 2016, 2079]"
17659917,"[1010.72, 1012.36, 1167.48, 1750.9, 2055.44]","[25, 2113, 2111, 2016, 2079]"
17703485,"[943.88, 945.52, 1234.04, 1684.06, 2122.0]","[25, 2113, 2111, 2016, 2079]"
17709090,"[768.02, 877.27, 973.88, 1821.48, 1839.23]","[25, 2111, 2113, 2079, 2016]"
15182382,"[1014.32, 1025.69, 1260.86, 1999.4, 2152.64]","[2111, 25, 2113, 2016, 2079]"
16827856,"[989.89, 991.53, 1188.31, 1730.07, 2076.27]","[25, 2113, 2111, 2016, 2079]"
17703153,"[1028.28, 1260.87, 1262.5, 2001.04, 2282.57]","[2111, 25, 2113, 2016, 2079]"
17711272,"[1003.76, 1005.39, 1134.86, 1743.93, 2022.82]","[25, 2113, 2111, 2016, 2079]"
17725025,"[768.02, 877.27, 973.88, 1821.48, 1839.23]","[25, 2111, 2113, 2079, 2016]"
17742764,"[1030.58, 1258.57, 1260.2, 1998.74, 2284.88]","[2111, 25, 2113, 2016, 2079]"
15471366,"[946.27, 947.91, 1498.42, 1686.45, 2479.72]","[25, 2113, 2111, 2016, 2079]"
17736054,"[720.32, 1071.11, 1276.97, 1789.5, 2142.32]","[2111, 25, 2113, 2079, 2016]"
17748430,"[997.2, 998.83, 1289.56, 1737.37, 2177.51]","[25, 2113, 2111, 2016, 2079]"
17749527,"[967.95, 1046.39, 1133.45, 1784.93, 2021.41]","[25, 2113, 2111, 2016, 2079]"
16815670,"[841.28, 950.53, 1047.13, 1894.74, 1912.49]","[25, 2111, 2113, 2079, 2016]"
17701871,"[612.26, 1179.5, 1385.36, 1922.61, 2250.71]","[2111, 25, 2113, 2079, 2016]"
17746982,"[991.24, 1002.61, 1237.78, 1976.32, 2129.56]","[2111, 25, 2113, 2016, 2079]"
17747023,"[997.35, 998.99, 1332.82, 1737.52, 2220.78]","[25, 2113, 2111, 2016, 2079]"
17747858,"[877.95, 1091.88, 1327.05, 2065.59, 2132.24]","[2111, 25, 2113, 2016, 2079]"
17748128,"[937.85, 1151.78, 1386.95, 2125.49, 2192.15]","[2111, 25, 2113, 2016, 2079]"
15632177,"[1181.92, 1183.56, 1252.76, 1922.09, 2391.08]","[25, 2113, 2111, 2016, 2079]"
17328122,"[997.35, 998.99, 1332.82, 1737.52, 2220.78]","[25, 2113, 2111, 2016, 2079]"
17745398,"[900.8, 1197.17, 1432.34, 2365.02, 5146.07]","[2111, 2113, 25, 2079, 2016]"
17745515,"[1029.76, 1076.64, 1311.81, 2493.98, 5275.02]","[2111, 2113, 25, 2079, 2016]"
17745772,"[768.02, 877.27, 973.88, 3037.49, 5119.77]","[2113, 2111, 25, 2079, 2016]"
17746047,"[1014.32, 1025.68, 1260.86, 2478.54, 5259.58]","[2111, 2113, 25, 2079, 2016]"
17743375,"[1039.49, 1109.29, 1345.46, 2730.79, 4760.07]","[2111, 2113, 25, 2079, 2016]"
17743766,"[956.36, 957.99, 1291.83, 2756.05, 5537.09]","[2113, 25, 2111, 2079, 2016]"
17711093,"[967.95, 1046.29, 1133.45, 2597.67, 5378.71]","[2113, 25, 2111, 2079, 2016]"
17711095,"[967.95, 1046.29, 1133.45, 2597.67, 5378.71]","[2113, 25, 2111, 2079, 2016]"
17724741,"[997.2, 998.83, 1289.56, 2753.78, 5534.82]","[2113, 25, 2111, 2079, 2016]"
17742020,"[1010.62, 1012.26, 1167.48, 2631.7, 5412.74]","[2113, 25, 2111, 2079, 2016]"
17742250,"[1030.2, 1099.99, 1336.16, 2721.49, 4750.77]","[2111, 2113, 25, 2079, 2016]"
17742402,"[765.48, 1302.4, 1538.58, 2456.78, 4539.06]","[2111, 2113, 25, 2079, 2016]"
17742660,"[900.8, 1197.17, 1432.34, 2365.02, 5146.07]","[2111, 2113, 25, 2079, 2016]"
17742663,"[903.06, 1223.86, 1460.03, 2594.36, 4494.35]","[2111, 2113, 25, 2079, 2016]"
17742996,"[997.35, 998.99, 1332.82, 2797.04, 5578.08]","[2113, 25, 2111, 2079, 2016]"
17743029,"[1010.62, 1012.26, 1167.48, 2631.7, 5412.74]","[2113, 25, 2111, 2079, 2016]"
17743367,"[1023.37, 1025.0, 1358.84, 2823.06, 5604.1]","[2113, 25, 2111, 2079, 2016]"
17685957,"[967.95, 1046.29, 1133.45, 2597.67, 5378.71]","[2113, 25, 2111, 2079, 2016]"
17694816,"[1010.62, 1012.26, 1167.48, 2631.7, 5412.74]","[2113, 25, 2111, 2079, 2016]"
17722600,"[686.57, 892.43, 1037.48, 3197.7, 5279.98]","[2113, 25, 2111, 2079, 2016]"
17723496,"[960.56, 962.2, 1296.03, 2760.25, 5541.29]","[2113, 25, 2111, 2079, 2016]"
17740705,"[997.35, 998.99, 1332.82, 2797.04, 5578.08]","[2113, 25, 2111, 2079, 2016]"
17741113,"[1079.1, 1177.05, 1328.44, 2543.32, 5324.36]","[2111, 2113, 25, 2079, 2016]"
17741290,"[951.37, 953.01, 1286.84, 2751.06, 5532.11]","[2113, 25, 2111, 2079, 2016]"
17741436,"[960.56, 962.2, 1296.03, 2760.25, 5541.29]","[2113, 25, 2111, 2079, 2016]"
17741535,"[1028.28, 1260.87, 1262.5, 2492.5, 5273.54]","[2111, 2113, 25, 2079, 2016]"
17741566,"[960.56, 962.2, 1296.03, 2760.25, 5541.29]","[2113, 25, 2111, 2079, 2016]"
14835065,"[993.27, 1091.22, 1326.39, 2457.49, 5238.53]","[2111, 2113, 25, 2079, 2016]"
17739090,"[720.32, 1071.11, 1276.97, 2812.08, 4894.36]","[2111, 2113, 25, 2079, 2016]"
17740147,"[1010.62, 1012.26, 1167.48, 2631.7, 5412.74]","[2113, 25, 2111, 2079, 2016]"
17740476,"[736.56, 891.41, 1097.26, 2896.78, 4979.07]","[2111, 2113, 25, 2079, 2016]"
17740618,"[720.32, 1071.11, 1276.97, 2812.08, 4894.36]","[2111, 2113, 25, 2079, 2016]"
17740633,"[557.68, 1124.91, 1330.77, 2667.58, 4749.87]","[2111, 2113, 25, 2079, 2016]"
17570550,"[997.11, 998.75, 1332.58, 2796.8, 5577.84]","[2113, 25, 2111, 2079, 2016]"
17735550,"[967.95, 1046.29, 1133.45, 2597.67, 5378.71]","[2113, 25, 2111, 2079, 2016]"
17736434,"[997.29, 998.92, 1245.99, 2710.21, 5491.25]","[2113, 25, 2111, 2079, 2016]"
17736652,"[1010.62, 1012.26, 1167.48, 2631.7, 5412.74]","[2113, 25, 2111, 2079, 2016]"
17737000,"[1010.62, 1012.26, 1167.48, 2631.7, 5412.74]","[2113, 25, 2111, 2079, 2016]"
17751304,"[1918.36, 1989.91, 2003.71, 2194.68, 3960.86]","[2113, 5573, 5559, 25, 2016]"
16591401,"[1719.79, 1753.6, 1958.38, 2016.89, 3974.03]","[2113, 5573, 25, 5559, 2016]"
17697795,"[1913.47, 1985.02, 1998.82, 2189.79, 3955.97]","[2113, 5573, 5559, 25, 2016]"
17737839,"[1723.14, 1756.95, 1961.72, 2013.54, 3970.69]","[2113, 5573, 25, 5559, 2016]"
17159885,"[864.19, 1792.75, 2031.34, 2335.02, 4093.41]","[7384, 2113, 25, 5559, 2016]"
17727676,"[864.19, 1792.75, 2031.34, 2335.02, 4093.41]","[7384, 2113, 25, 5559, 2016]"
17632162,"[862.08, 1790.64, 2029.22, 2332.91, 4091.3]","[7384, 2113, 25, 5559, 2016]"
17443009,"[2244.5, 2386.3, 2591.08, 4013.78, 6044.43]","[2113, 5573, 25, 7839, 2016]"
17752092,"[1124.58, 1196.13, 1400.9, 1556.11, 4869.16]","[2113, 5573, 25, 2111, 2016]"
17736322,"[1124.58, 1196.13, 1400.9, 1556.11, 4869.16]","[2113, 5573, 25, 2111, 2016]"
17741750,"[1124.58, 1196.13, 1400.9, 1556.11, 4869.16]","[2113, 5573, 25, 2111, 2016]"
17710932,"[1124.58, 1196.13, 1400.9, 1556.11, 4869.16]","[2113, 5573, 25, 2111, 2016]"
14699682,"[890.75, 1032.55, 1237.32, 1505.75, 4818.8]","[2113, 5573, 25, 2111, 2016]"
17522792,"[1113.64, 1185.18, 1389.95, 1545.16, 4858.21]","[2113, 5573, 25, 2111, 2016]"
17550674,"[1113.64, 1185.18, 1389.95, 1545.16, 4858.21]","[2113, 5573, 25, 2111, 2016]"
17570163,"[1113.64, 1185.18, 1389.95, 1545.16, 4858.21]","[2113, 5573, 25, 2111, 2016]"
17576651,"[1056.43, 1127.97, 1332.75, 1487.95, 4801.01]","[2113, 5573, 25, 2111, 2016]"
17580381,"[1113.64, 1185.18, 1389.95, 1545.16, 4858.21]","[2113, 5573, 25, 2111, 2016]"
17652110,"[1124.58, 1196.13, 1400.9, 1556.11, 4869.16]","[2113, 5573, 25, 2111, 2016]"
17752741,"[1065.66, 1417.94, 1622.71, 1634.15, 4377.96]","[2111, 5573, 25, 2113, 2016]"
17752866,"[1063.98, 1416.26, 1621.04, 1632.48, 4376.28]","[2111, 5573, 25, 2113, 2016]"
17753122,"[1000.3, 1321.1, 1352.5, 1557.27, 4591.59]","[2111, 2113, 5573, 25, 2016]"
17753742,"[865.29, 1677.12, 1748.66, 1953.43, 4178.41]","[2111, 2113, 5573, 25, 2016]"
16358802,"[827.98, 1639.81, 1711.35, 1916.12, 4141.1]","[2111, 2113, 5573, 25, 2016]"
17751198,"[989.84, 1579.97, 1651.51, 1856.29, 4302.96]","[2111, 2113, 5573, 25, 2016]"
16461447,"[944.51, 1756.34, 1827.88, 2032.66, 4257.63]","[2111, 2113, 5573, 25, 2016]"
17087643,"[944.51, 1756.34, 1827.88, 2032.66, 4257.63]","[2111, 2113, 5573, 25, 2016]"
17750573,"[944.51, 1756.34, 1827.88, 2032.66, 4257.63]","[2111, 2113, 5573, 25, 2016]"
17694375,"[601.13, 1599.83, 1633.64, 1838.41, 4370.68]","[2111, 2113, 5573, 25, 2016]"
17700048,"[985.46, 1306.26, 1337.66, 1542.43, 4576.75]","[2111, 2113, 5573, 25, 2016]"
17712477,"[918.14, 1729.97, 1801.51, 2006.28, 4231.26]","[2111, 2113, 5573, 25, 2016]"
17734918,"[812.95, 1349.88, 1381.28, 1586.05, 4382.74]","[2111, 2113, 5573, 25, 2016]"
17750249,"[858.5, 1670.33, 1741.87, 1946.64, 4171.62]","[2111, 2113, 5573, 25, 2016]"
17707058,"[812.95, 1349.88, 1381.28, 1586.05, 4382.74]","[2111, 2113, 5573, 25, 2016]"
17749086,"[812.95, 1349.88, 1381.28, 1586.05, 4382.74]","[2111, 2113, 5573, 25, 2016]"
17746966,"[989.84, 1579.97, 1651.51, 1856.29, 4302.96]","[2111, 2113, 5573, 25, 2016]"
17747831,"[985.46, 1306.26, 1337.66, 1542.43, 4576.75]","[2111, 2113, 5573, 25, 2016]"
13124359,"[812.95, 1349.88, 1381.28, 1586.05, 4382.74]","[2111, 2113, 5573, 25, 2016]"
17744233,"[1065.66, 1417.94, 1622.71, 1634.15, 4377.96]","[2111, 5573, 25, 2113, 2016]"
17741921,"[946.34, 1267.14, 1298.54, 1503.31, 4537.63]","[2111, 2113, 5573, 25, 2016]"
17742016,"[865.29, 1677.12, 1748.66, 1953.43, 4178.41]","[2111, 2113, 5573, 25, 2016]"
17742851,"[946.34, 1267.14, 1298.54, 1503.31, 4537.63]","[2111, 2113, 5573, 25, 2016]"
17705004,"[961.1, 1529.6, 1601.14, 1805.91, 4273.4]","[2111, 2113, 5573, 25, 2016]"
14337523,"[812.95, 1349.88, 1381.28, 1586.05, 4382.74]","[2111, 2113, 5573, 25, 2016]"
17187494,"[1000.3, 1321.1, 1352.5, 1557.27, 4591.59]","[2111, 2113, 5573, 25, 2016]"
17687168,"[989.84, 1579.97, 1651.51, 1856.29, 4302.96]","[2111, 2113, 5573, 25, 2016]"
17689729,"[880.17, 1692.0, 1763.54, 1968.31, 4193.29]","[2111, 2113, 5573, 25, 2016]"
15322384,"[865.29, 1677.12, 1748.66, 1953.43, 4178.41]","[2111, 2113, 5573, 25, 2016]"
17737176,"[865.29, 1677.12, 1748.66, 1953.43, 4178.41]","[2111, 2113, 5573, 25, 2016]"
17199395,"[1927.08, 2068.88, 2273.65, 2639.51, 4855.55]","[2113, 5573, 25, 2111, 2016]"
17718544,"[1814.16, 1884.6, 1956.15, 2160.92, 4267.72]","[2111, 2113, 5573, 25, 2016]"
17751171,"[1857.36, 1999.16, 2203.94, 2569.79, 4785.83]","[2113, 5573, 25, 2111, 2016]"
17752193,"[1554.45, 1696.25, 1901.02, 2266.88, 4482.92]","[2113, 5573, 25, 2111, 2016]"
17752764,"[1843.26, 1985.06, 2189.84, 2555.69, 4771.73]","[2113, 5573, 25, 2111, 2016]"
17754262,"[1843.26, 1985.06, 2189.84, 2555.69, 4771.73]","[2113, 5573, 25, 2111, 2016]"
15802858,"[1680.62, 1822.42, 2027.19, 2393.05, 4993.28]","[2113, 5573, 25, 2111, 2016]"
17188043,"[1757.8, 1828.25, 1899.79, 2104.57, 4211.37]","[2111, 2113, 5573, 25, 2016]"
17747866,"[1680.62, 1822.42, 2027.19, 2393.05, 4993.28]","[2113, 5573, 25, 2111, 2016]"
17749264,"[1927.08, 2068.88, 2273.65, 2639.51, 4855.55]","[2113, 5573, 25, 2111, 2016]"
17750127,"[1643.81, 1785.61, 1990.39, 2356.24, 4572.28]","[2113, 5573, 25, 2111, 2016]"
16528123,"[2105.04, 2246.84, 2451.61, 2817.47, 5904.96]","[2113, 5573, 25, 2111, 2016]"
17743625,"[1903.03, 2044.83, 2249.6, 2615.46, 4831.5]","[2113, 5573, 25, 2111, 2016]"
17744151,"[1643.81, 1785.61, 1990.39, 2356.24, 4572.28]","[2113, 5573, 25, 2111, 2016]"
17744213,"[2105.04, 2246.84, 2451.61, 2817.47, 5904.96]","[2113, 5573, 25, 2111, 2016]"
17744232,"[1554.45, 1696.25, 1901.02, 2266.88, 4482.92]","[2113, 5573, 25, 2111, 2016]"
17744236,"[1643.81, 1785.61, 1990.39, 2356.24, 4572.28]","[2113, 5573, 25, 2111, 2016]"
17745705,"[1823.54, 1893.98, 1965.53, 2170.3, 4277.1]","[2111, 2113, 5573, 25, 2016]"
17733001,"[1748.12, 1818.57, 1890.11, 2094.89, 4201.69]","[2111, 2113, 5573, 25, 2016]"
17733032,"[1773.96, 1844.4, 1915.95, 2120.72, 4227.52]","[2111, 2113, 5573, 25, 2016]"
17734305,"[1652.43, 1794.23, 1999.0, 2364.86, 4965.09]","[2113, 5573, 25, 2111, 2016]"
17737132,"[2105.04, 2246.84, 2451.61, 2817.47, 5904.96]","[2113, 5573, 25, 2111, 2016]"
17739452,"[2168.59, 2310.39, 2515.17, 2881.02, 5968.52]","[2113, 5573, 25, 2111, 2016]"
17741640,"[1896.48, 2038.28, 2243.06, 2608.91, 4824.95]","[2113, 5573, 25, 2111, 2016]"
12415151,"[1903.03, 2044.83, 2249.6, 2615.46, 4831.5]","[2113, 5573, 25, 2111, 2016]"
17112108,"[2224.67, 2366.47, 2571.24, 2937.1, 6024.59]","[2113, 5573, 25, 2111, 2016]"
17188006,"[1756.66, 1827.1, 1898.65, 2103.42, 4210.22]","[2111, 2113, 5573, 25, 2016]"
17356966,"[1757.8, 1828.25, 1899.79, 2104.57, 4211.37]","[2111, 2113, 5573, 25, 2016]"
17697671,"[1652.43, 1794.23, 1999.0, 2364.86, 4965.09]","[2113, 5573, 25, 2111, 2016]"
17725748,"[2003.52, 8726.01, 9049.77, 9095.1, 9900.45]","[5573, 2111, 25, 2113, 2016]"
17727712,"[2246.84, 9924.2, 10804.5, 11202.94, 11248.27]","[5573, 2016, 2111, 25, 2113]"
17728854,"[1871.53, 7440.5, 8594.02, 8917.78, 8963.1]","[5573, 2016, 2111, 25, 2113]"
17732962,"[1890.11, 6979.09, 8136.95, 8460.71, 8506.04]","[5573, 2016, 2111, 25, 2113]"
17701587,"[1890.11, 6979.09, 8136.95, 8460.71, 8506.04]","[5573, 2016, 2111, 25, 2113]"
17705131,"[1999.88, 7568.85, 8722.37, 9046.13, 9091.46]","[5573, 2016, 2111, 25, 2113]"
17708880,"[2222.52, 9899.88, 10780.18, 11178.62, 11223.95]","[5573, 2016, 2111, 25, 2113]"
17710256,"[1999.16, 7568.14, 8721.65, 9045.41, 9090.74]","[5573, 2016, 2111, 25, 2113]"
17715877,"[1696.25, 7265.22, 8418.74, 8742.5, 8787.83]","[5573, 2016, 2111, 25, 2113]"
17223929,"[1899.79, 6988.77, 8146.63, 8470.39, 8515.72]","[5573, 2016, 2111, 25, 2113]"
17513166,"[2310.39, 9987.76, 10868.06, 11266.49, 11311.82]","[5573, 2016, 2111, 25, 2113]"
17623792,"[1794.23, 6888.1, 8041.62, 8365.38, 8410.71]","[5573, 2016, 2111, 25, 2113]"
17687004,"[2366.47, 10043.83, 10924.13, 11322.57, 11367.89]","[5573, 2016, 2111, 25, 2113]"
17693119,"[2246.84, 9924.2, 10804.5, 11202.94, 11248.27]","[5573, 2016, 2111, 25, 2113]"
17701530,"[1890.11, 6979.09, 8136.95, 8460.71, 8506.04]","[5573, 2016, 2111, 25, 2113]"
17701568,"[2246.84, 9924.2, 10804.5, 11202.94, 11248.27]","[5573, 2016, 2111, 25, 2113]"
15096826,"[2266.43, 9943.79, 10824.09, 11222.52, 11267.85]","[5573, 2016, 2111, 25, 2113]"
16574574,"[2009.71, 7578.68, 8732.2, 9055.95, 9101.28]","[5573, 2016, 2111, 25, 2113]"
16661655,"[1750.91, 6349.65, 7507.52, 7831.27, 7876.6]","[5573, 2016, 2111, 25, 2113]"
16976139,"[1857.77, 6951.65, 8105.16, 8428.92, 8474.25]","[5573, 2016, 2111, 25, 2113]"
17215792,"[2009.71, 7578.68, 8732.2, 9055.95, 9101.28]","[5573, 2016, 2111, 25, 2113]"
17356905,"[1898.65, 6987.62, 8145.49, 8469.25, 8514.58]","[5573, 2016, 2111, 25, 2113]"
17500236,"[2669.31, 9545.4, 10425.7, 10824.13, 10869.46]","[5573, 2016, 2111, 25, 2113]"
17500239,"[2001.49, 7570.46, 8723.98, 9047.74, 9093.07]","[5573, 2016, 2111, 25, 2113]"
17532527,"[2255.28, 9932.64, 10812.94, 11211.38, 11256.71]","[5573, 2016, 2111, 25, 2113]"
17558005,"[2255.28, 9932.64, 10812.94, 11211.38, 11256.71]","[5573, 2016, 2111, 25, 2113]"
16093672,"[2266.43, 9943.79, 10824.09, 11222.52, 11267.85]","[5573, 2016, 2111, 25, 2113]"
16211673,"[2140.19, 7229.17, 8387.03, 8710.79, 8756.12]","[5573, 2016, 2111, 25, 2113]"
17748639,"[6223.47, 6996.13, 7502.21, 7547.54, 9813.73]","[2016, 7384, 25, 2113, 2024]"
17734737,"[6223.47, 6996.13, 7502.21, 7547.54, 9813.73]","[2016, 7384, 25, 2113, 2024]"
17190524,"[6559.88, 7440.18, 7838.61, 7883.94, 9030.56]","[2016, 2111, 25, 2113, 2024]"
17751164,"[6631.55, 7511.85, 7910.28, 7955.61, 10222.28]","[2016, 2111, 25, 2113, 2024]"
17749220,"[6273.11, 7153.41, 7551.85, 7597.17, 8743.84]","[2016, 2111, 25, 2113, 2024]"
17741342,"[6433.67, 7313.97, 7712.41, 7757.74, 8904.35]","[2016, 2111, 25, 2113, 2024]"
17749974,"[6559.88, 7440.18, 7838.61, 7883.94, 9030.56]","[2016, 2111, 25, 2113, 2024]"
17748273,"[6273.11, 7153.41, 7551.85, 7597.17, 8743.84]","[2016, 2111, 25, 2113, 2024]"
17244452,"[6273.11, 7153.41, 7551.85, 7597.17, 8743.84]","[2016, 2111, 25, 2113, 2024]"
17721277,"[6244.05, 7124.35, 7522.78, 7568.11, 8714.77]","[2016, 2111, 25, 2113, 2024]"
17738538,"[6559.88, 7440.18, 7838.61, 7883.94, 9030.56]","[2016, 2111, 25, 2113, 2024]"
15721898,"[927.74, 5195.78, 7067.23, 7199.24, 8702.46]","[26, 107, 1176, 8231, 1896]"
17722746,"[927.74, 5195.78, 7067.23, 7199.24, 8702.46]","[26, 107, 1176, 8231, 1896]"
17729535,"[1281.27, 4946.52, 6817.97, 6949.98, 8453.2]","[26, 107, 1176, 8231, 1896]"
17746666,"[1073.75, 5073.78, 6945.23, 7077.24, 8580.46]","[26, 107, 1176, 8231, 1896]"
17728445,"[1396.22, 5345.63, 7124.65, 7349.09, 8813.68]","[26, 107, 1176, 8231, 1896]"
17747824,"[570.65, 6160.76, 7939.78, 9024.41, 9628.81]","[26, 107, 1176, 1773, 1896]"
17753453,"[682.14, 6601.2, 8380.22, 9464.85, 10069.25]","[26, 107, 1176, 1773, 1896]"
17614157,"[1402.84, 7825.38, 9604.4, 10689.03, 12327.12]","[26, 107, 1176, 1773, 1896]"
17719931,"[916.21, 7188.92, 8967.94, 10052.58, 12053.36]","[26, 107, 1176, 1773, 1896]"
17723822,"[635.66, 6554.72, 8333.74, 9418.37, 10022.77]","[26, 107, 1176, 1773, 1896]"
17731644,"[1280.21, 7702.75, 9481.77, 10566.4, 12204.5]","[26, 107, 1176, 1773, 1896]"
17746404,"[1002.32, 6921.37, 8700.39, 9785.03, 10389.42]","[26, 107, 1176, 1773, 1896]"
17481176,"[1008.02, 7280.74, 9059.76, 10144.39, 12145.17]","[26, 107, 1176, 1773, 1896]"
17724220,"[1242.49, 6444.66, 8223.68, 9308.31, 9912.71]","[26, 107, 1176, 1773, 1896]"
14777988,"[1136.19, 6338.36, 8117.38, 9202.01, 9806.41]","[26, 107, 1176, 1773, 1896]"
17628122,"[1276.16, 7698.71, 9477.73, 10562.36, 12200.45]","[26, 107, 1176, 1773, 1896]"
17693030,"[987.12, 6906.18, 8685.2, 9769.83, 10374.23]","[26, 107, 1176, 1773, 1896]"
17694552,"[1153.01, 6355.18, 8134.2, 9218.83, 9823.23]","[26, 107, 1176, 1773, 1896]"
17735607,"[1383.0, 7077.43, 8856.45, 9455.22, 9941.09]","[26, 107, 1176, 1896, 1773]"
17752480,"[977.7, 2084.26, 7400.25, 9179.26, 10263.9]","[26, 2634, 107, 1176, 1773]"
17682142,"[1504.55, 2505.6, 7357.27, 9136.29, 10220.92]","[26, 1533, 107, 1176, 1773]"
17745826,"[1446.55, 2563.6, 7415.27, 9194.29, 10278.92]","[26, 1533, 107, 1176, 1773]"
17747833,"[1667.71, 2510.48, 7362.14, 9141.16, 10225.8]","[26, 1533, 107, 1176, 1773]"
17720503,"[1531.91, 2374.68, 7226.34, 9005.36, 10090.0]","[26, 1533, 107, 1176, 1773]"
17727223,"[1419.12, 2627.19, 7478.85, 9257.87, 10342.5]","[26, 1533, 107, 1176, 1773]"
17728285,"[1504.55, 2505.6, 7357.27, 9136.29, 10220.92]","[26, 1533, 107, 1176, 1773]"
17737311,"[1067.04, 2889.81, 4279.44, 5292.16, 7337.36]","[2116, 26, 818, 107, 1479]"
17709567,"[1231.27, 2978.11, 4367.74, 5144.75, 7189.95]","[2116, 26, 818, 107, 1479]"
17720219,"[919.2, 3465.02, 4854.65, 5130.21, 7175.41]","[2116, 26, 818, 107, 1479]"
17686143,"[1032.28, 3455.6, 4845.23, 5120.79, 7165.99]","[2116, 26, 818, 107, 1479]"
17712368,"[1694.41, 1977.66, 2245.32, 2616.82, 3186.19]","[1896, 8231, 107, 818, 26]"
17713166,"[713.27, 820.91, 1922.63, 2106.07, 3046.94]","[1896, 8231, 818, 107, 26]"
17648487,"[2011.69, 2294.94, 2562.6, 2604.96, 3503.47]","[1896, 8231, 107, 818, 26]"
17711838,"[1872.23, 2155.48, 2335.96, 2423.14, 3364.01]","[1896, 8231, 818, 107, 26]"
17744843,"[1453.3, 1736.54, 2004.21, 2662.65, 2945.08]","[1896, 8231, 107, 818, 26]"
17751447,"[2098.61, 2381.86, 2649.53, 2691.88, 3590.4]","[1896, 8231, 107, 818, 26]"
17751456,"[2098.61, 2381.86, 2649.53, 2691.88, 3590.4]","[1896, 8231, 107, 818, 26]"
17754229,"[1976.83, 2260.08, 2440.57, 2527.74, 3468.61]","[1896, 8231, 818, 107, 26]"
17671259,"[1821.06, 2104.31, 2284.79, 2371.97, 3312.84]","[1896, 8231, 818, 107, 26]"
17745261,"[2289.08, 2493.43, 2572.33, 2839.99, 3780.86]","[1896, 818, 8231, 107, 26]"
17733413,"[1698.52, 1981.77, 2249.43, 2372.01, 3190.3]","[1896, 8231, 107, 818, 26]"
17733483,"[1893.86, 2176.66, 2177.11, 2444.78, 3385.65]","[1896, 818, 8231, 107, 26]"
17742776,"[1893.86, 2176.66, 2177.11, 2444.78, 3385.65]","[1896, 818, 8231, 107, 26]"
17649456,"[1893.86, 2176.66, 2177.11, 2444.78, 3385.65]","[1896, 818, 8231, 107, 26]"
16032447,"[1375.97, 1435.28, 1492.45, 2644.63, 2922.55]","[2116, 1896, 107, 818, 26]"
17699383,"[1238.91, 1296.08, 1955.1, 2448.26, 2726.18]","[1896, 107, 2116, 818, 26]"
17729522,"[1256.78, 1313.95, 1972.97, 2466.13, 2744.04]","[1896, 107, 2116, 818, 26]"
17733543,"[521.64, 1163.86, 1714.77, 2373.21, 2655.64]","[2116, 1896, 107, 818, 26]"
17747830,"[1319.91, 1491.34, 1548.51, 2700.69, 2978.6]","[2116, 1896, 107, 818, 26]"
17689633,"[1367.81, 1473.73, 1530.9, 2683.09, 2961.0]","[2116, 1896, 107, 818, 26]"
17661144,"[197.43, 1409.12, 1667.54, 1686.77, 1774.6]","[1896, 818, 2116, 26, 107]"
17754153,"[156.76, 1451.42, 1547.81, 1626.87, 1729.08]","[1896, 818, 107, 2116, 26]"
17744709,"[259.8, 1346.74, 1624.4, 1729.91, 1836.97]","[1896, 818, 26, 2116, 107]"
17738905,"[117.51, 1490.67, 1587.06, 1587.62, 1768.32]","[1896, 818, 107, 2116, 26]"
17720916,"[330.48, 1276.07, 1553.72, 1800.59, 1907.65]","[1896, 818, 26, 2116, 107]"
17724962,"[504.15, 1102.58, 1380.24, 1891.18, 1974.26]","[1896, 818, 26, 107, 2116]"
17661141,"[493.71, 1114.3, 1391.96, 1779.55, 1963.82]","[1896, 818, 26, 107, 2116]"
17710774,"[389.89, 1128.87, 1579.35, 1675.74, 1860.0]","[1896, 26, 818, 107, 2116]"
17714759,"[917.54, 1279.18, 1701.52, 1984.62, 2495.56]","[1896, 818, 2116, 26, 107]"
17748911,"[1403.29, 1460.46, 1649.32, 2612.65, 2890.56]","[1896, 107, 2116, 818, 26]"
17752253,"[1364.44, 1421.61, 1446.81, 2573.79, 2851.7]","[1896, 107, 2116, 818, 26]"
17742364,"[1238.91, 1296.08, 1955.1, 2448.26, 2726.18]","[1896, 107, 2116, 818, 26]"
17686413,"[1260.37, 1555.47, 1612.64, 2764.82, 3042.73]","[2116, 1896, 107, 818, 26]"
