rental_id,top_distances,top_station_ids,distance_to_cbd
17726678,"[1330.66, 1979.58, 2679.76]","['15548', 'vic:rail:ASV', '15549']",7397.18
17732802,"[1230.12, 1855.89, 2669.29]","['15548', 'vic:rail:ASV', '15549']",7386.71
17746736,"[1229.45, 1856.56, 2668.61]","['15548', 'vic:rail:ASV', '15549']",7386.04
17733972,"[1099.3, 2223.72, 2433.54]","['15548', 'vic:rail:ASV', '15549']",7692.42
17747380,"[1237.33, 2324.9, 2543.48]","['15548', 'vic:rail:ASV', '15549']",7276.58
17747381,"[1237.33, 2324.9, 2543.48]","['15548', 'vic:rail:ASV', '15549']",7276.58
17743162,"[888.95, 899.15, 2394.06]","['15548', '26107', 'vic:rail:ASV']",5648.8
17745152,"[1340.0, 1350.2, 2480.83]","['15548', '26107', 'vic:rail:ASV']",5839.0
17748724,"[816.1, 826.3, 2626.23]","['15548', '26107', 'vic:rail:ASV']",5460.28
17748789,"[1474.47, 1484.67, 2854.69]","['15548', '26107', 'vic:rail:ASV']",6775.03
17684696,"[1149.61, 1159.81, 2703.47]","['15548', '26107', 'vic:rail:ASV']",5500.76
17719794,"[452.35, 462.56, 2816.28]","['15548', '26107', 'vic:rail:ASV']",5991.88
17733344,"[1376.48, 1386.69, 2505.48]","['15548', '26107', 'vic:rail:ASV']",6822.79
17687508,"[1439.71, 1984.48, 3125.18]","['15548', 'vic:rail:ASV', '26232']",7596.3
17738848,"[977.37, 1377.47, 1377.64]","['26107', '15549', '26241']",5734.48
17725972,"[1265.33, 1360.63, 1844.38]","['15551', '15550', 'vic:rail:NKT']",4780.26
17650305,"[986.66, 1378.19, 1501.78]","['15551', 'vic:rail:NKT', '15550']",5709.79
17726849,"[766.47, 1196.34, 1250.22]","['15550', '15551', 'vic:rail:NKT']",5015.01
17730659,"[449.41, 933.17, 1147.38]","['15550', 'vic:rail:NKT', '15551']",5006.65
17734243,"[742.87, 1090.13, 1861.04]","['15550', 'vic:rail:NKT', '15551']",4448.57
17738940,"[813.01, 1296.77, 1391.68]","['15550', 'vic:rail:NKT', '15551']",4858.84
17743470,"[586.95, 930.8, 1828.71]","['15550', 'vic:rail:NKT', '15551']",4447.99
17745125,"[729.24, 1159.11, 1213.0]","['15550', '15551', 'vic:rail:NKT']",4977.78
17747440,"[784.75, 1214.62, 1268.5]","['15550', '15551', 'vic:rail:NKT']",4887.3
17754268,"[784.75, 1214.62, 1268.5]","['15550', '15551', 'vic:rail:NKT']",4887.3
17641623,"[603.87, 947.72, 1875.58]","['15550', 'vic:rail:NKT', '15551']",4525.05
17664614,"[764.98, 1194.86, 1248.74]","['15550', '15551', 'vic:rail:NKT']",4907.07
17695597,"[785.59, 1048.13, 1269.35]","['15550', '15551', 'vic:rail:NKT']",5037.38
17709631,"[449.41, 933.17, 1147.38]","['15550', 'vic:rail:NKT', '15551']",5006.65
17729592,"[766.47, 1196.34, 1250.22]","['15550', '15551', 'vic:rail:NKT']",5015.01
17700483,"[1420.7, 1538.65, 1633.95]","['vic:rail:NKT', '15551', '15550']",4472.2
17717483,"[1470.12, 1514.27, 1609.57]","['vic:rail:NKT', '15551', '15550']",4453.48
17725135,"[471.59, 752.4, 2002.01]","['15550', 'vic:rail:NKT', '15551']",4214.66
13808207,"[386.85, 441.51, 603.73]","['26241', '15553', '15550']",4876.34
17739908,"[1689.34, 1897.86, 86244.36]","['26241', '26107', '15551']",5755.25
17751807,"[2115.5, 86362.74, 87669.45]","['26107', '15551', 'vic:rail:NKT']",5524.41
17664582,"[2111.43, 86358.66, 87665.38]","['26107', '15551', 'vic:rail:NKT']",5520.33
16155832,"[736.72, 85582.66, 86889.38]","['26241', '15551', 'vic:rail:NKT']",5093.55
16604447,"[1070.86, 85916.8, 87223.52]","['26241', '15551', 'vic:rail:NKT']",5427.7
16609198,"[1070.86, 85916.8, 87223.52]","['26241', '15551', 'vic:rail:NKT']",5427.7
16609883,"[1070.86, 85916.8, 87223.52]","['26241', '15551', 'vic:rail:NKT']",5427.7
17659131,"[1022.53, 85868.47, 87175.18]","['26241', '15551', 'vic:rail:NKT']",5379.36
17726048,"[550.79, 85396.73, 86703.45]","['26241', '15551', 'vic:rail:NKT']",4907.62
17743279,"[916.04, 85761.98, 87068.7]","['26241', '15551', 'vic:rail:NKT']",5494.88
17748156,"[1142.47, 85988.41, 87295.13]","['26241', '15551', 'vic:rail:NKT']",5499.31
15724871,"[860.36, 85706.3, 87013.02]","['26241', '15551', 'vic:rail:NKT']",5217.2
17686790,"[858.5, 85704.44, 87011.15]","['26241', '15551', 'vic:rail:NKT']",5215.33
17702625,"[939.92, 85785.87, 87092.58]","['26241', '15551', 'vic:rail:NKT']",5439.21
17712393,"[1796.67, 86351.7, 87658.41]","['26241', '15551', 'vic:rail:NKT']",5862.59
17740701,"[576.54, 85422.48, 86729.2]","['26241', '15551', 'vic:rail:NKT']",5281.95
17743929,"[549.1, 85395.04, 86701.76]","['26241', '15551', 'vic:rail:NKT']",5254.51
17490463,"[1665.11, 86511.05, 87817.77]","['26241', '15551', 'vic:rail:NKT']",6430.53
17738559,"[281.81, 1379.31, 2126.64]","['15553', 'vic:rail:KEN', '15552']",4647.68
17741299,"[647.9, 1091.93, 1955.87]","['15553', 'vic:rail:KEN', '15552']",4940.16
17744351,"[261.02, 1358.52, 2362.37]","['15553', 'vic:rail:KEN', '15552']",4543.95
17727508,"[699.32, 1050.36, 2179.5]","['15553', 'vic:rail:KEN', '15552']",4991.58
17725632,"[911.81, 1224.64, 2442.22]","['26208', 'vic:rail:KEN', '15552']",4330.38
17626390,"[676.13, 741.5, 1307.1]","['26241', '15553', 'vic:rail:KEN']",5033.76
17698417,"[907.03, 958.64, 1144.57]","['15553', 'vic:rail:KEN', '26241']",5199.29
12341956,"[837.1, 903.05, 83933.67]","['15553', 'vic:rail:KEN', '26279']",5129.37
17379447,"[18396.11, 98889.58, 99173.1]","['3236', 'vic:rail:BIT', '2155']",91258.13
15899145,"[935.96, 85602.75, 85886.28]","['3236', 'vic:rail:BIT', '2155']",77971.3
16040301,"[522.35, 84139.15, 84422.67]","['3236', 'vic:rail:BIT', '2155']",76507.7
16440316,"[36136.4, 106744.52, 107028.05]","['3236', 'vic:rail:BIT', '2155']",99113.07
16499485,"[35632.43, 105353.19, 105636.72]","['3236', 'vic:rail:BIT', '2155']",97721.74
16707980,"[33808.17, 103528.92, 103812.45]","['3236', 'vic:rail:BIT', '2155']",95897.48
17612160,"[34285.43, 104006.19, 104289.72]","['3236', 'vic:rail:BIT', '2155']",96374.74
17625312,"[35039.68, 104760.45, 105043.98]","['3236', 'vic:rail:BIT', '2155']",97129.0
17731818,"[35628.17, 105348.93, 105632.46]","['3236', 'vic:rail:BIT', '2155']",97717.48
17738374,"[34204.53, 103925.29, 104208.82]","['3236', 'vic:rail:BIT', '2155']",96293.84
17749382,"[34312.26, 104033.02, 104316.55]","['3236', 'vic:rail:BIT', '2155']",96401.57
17751686,"[34806.12, 104526.88, 104810.41]","['3236', 'vic:rail:BIT', '2155']",96895.43
16318223,"[28769.65, 98490.41, 98773.94]","['3236', 'vic:rail:BIT', '2155']",90858.96
16444245,"[28585.62, 98306.38, 98589.91]","['3236', 'vic:rail:BIT', '2155']",90674.93
17130332,"[28106.64, 97827.39, 98110.92]","['3236', 'vic:rail:BIT', '2155']",90195.95
17631816,"[28802.43, 98523.19, 98806.72]","['3236', 'vic:rail:BIT', '2155']",90891.74
17666934,"[26717.06, 96437.82, 96721.34]","['3236', 'vic:rail:BIT', '2155']",88806.38
17696130,"[27863.14, 97583.9, 97867.43]","['3236', 'vic:rail:BIT', '2155']",89952.45
17712358,"[29580.92, 99301.67, 99585.2]","['3236', 'vic:rail:BIT', '2155']",91670.23
17716116,"[28716.55, 98437.31, 98720.84]","['3236', 'vic:rail:BIT', '2155']",90805.87
17723414,"[28417.13, 98137.89, 98421.42]","['3236', 'vic:rail:BIT', '2155']",90506.45
17723994,"[28769.27, 98490.02, 98773.55]","['3236', 'vic:rail:BIT', '2155']",90858.58
17725355,"[28445.12, 98165.88, 98449.41]","['3236', 'vic:rail:BIT', '2155']",90534.43
17737735,"[29325.3, 99046.05, 99329.59]","['3236', 'vic:rail:BIT', '2155']",91414.61
17739172,"[28445.19, 98165.95, 98449.48]","['3236', 'vic:rail:BIT', '2155']",90534.5
17740761,"[27298.67, 97019.43, 97302.96]","['3236', 'vic:rail:BIT', '2155']",89387.98
17742363,"[28695.88, 98416.63, 98700.16]","['3236', 'vic:rail:BIT', '2155']",90785.19
17747369,"[27294.86, 97015.62, 97299.15]","['3236', 'vic:rail:BIT', '2155']",89384.17
17749582,"[30910.81, 100631.56, 100915.09]","['3236', 'vic:rail:BIT', '2155']",93000.12
17751525,"[28421.35, 98142.1, 98425.63]","['3236', 'vic:rail:BIT', '2155']",90510.66
17752749,"[31332.25, 101053.01, 101336.54]","['3236', 'vic:rail:BIT', '2155']",93421.56
17671872,"[28675.43, 98396.19, 98679.72]","['3236', 'vic:rail:BIT', '2155']",90764.74
17680802,"[27102.27, 96823.02, 97106.55]","['3236', 'vic:rail:BIT', '2155']",89191.58
17686697,"[27264.65, 96985.41, 97268.94]","['3236', 'vic:rail:BIT', '2155']",89353.96
17696037,"[27104.67, 96825.43, 97108.96]","['3236', 'vic:rail:BIT', '2155']",89193.98
17702532,"[31168.42, 100605.91, 100889.44]","['3236', 'vic:rail:BIT', '2155']",92974.46
17710017,"[27298.67, 97019.43, 97302.96]","['3236', 'vic:rail:BIT', '2155']",89387.98
17711986,"[28773.49, 98494.24, 98777.77]","['3236', 'vic:rail:BIT', '2155']",90862.8
17712778,"[28808.4, 98529.16, 98812.69]","['3236', 'vic:rail:BIT', '2155']",90897.72
17723683,"[29006.25, 98727.01, 99010.54]","['3236', 'vic:rail:BIT', '2155']",91095.56
17489030,"[44263.46, 113984.21, 114267.74]","['3236', 'vic:rail:BIT', '2155']",106352.77
17554036,"[46710.53, 117318.65, 117602.18]","['3236', 'vic:rail:BIT', '2155']",109687.2
17519803,"[5605.95, 89127.09, 89410.62]","['3236', 'vic:rail:BIT', '2155']",81495.64
17617803,"[5546.14, 89186.9, 89470.43]","['3236', 'vic:rail:BIT', '2155']",81555.45
17739083,"[7208.83, 92084.37, 92367.9]","['3236', 'vic:rail:BIT', '2155']",84452.92
17391090,"[38210.51, 108818.63, 109102.16]","['3236', 'vic:rail:BIT', '2155']",101187.18
17728257,"[39440.45, 110048.56, 110332.09]","['3236', 'vic:rail:BIT', '2155']",102417.12
17021983,"[45689.64, 116297.75, 116581.28]","['3236', 'vic:rail:BIT', '2155']",108666.3
17594944,"[43529.18, 114137.29, 114420.82]","['3236', 'vic:rail:BIT', '2155']",106505.84
17631852,"[45829.03, 116437.15, 116720.68]","['3236', 'vic:rail:BIT', '2155']",108805.7
17656764,"[44297.65, 114905.77, 115189.3]","['3236', 'vic:rail:BIT', '2155']",107274.33
17748411,"[42428.03, 112148.79, 112432.32]","['3236', 'vic:rail:BIT', '2155']",104517.34
17690951,"[23608.44, 93329.2, 93612.73]","['3236', 'vic:rail:BIT', '2155']",85697.76
17696278,"[22588.93, 92309.69, 92593.22]","['3236', 'vic:rail:BIT', '2155']",84678.24
17736463,"[23219.44, 92621.65, 92905.17]","['3236', 'vic:rail:BIT', '2155']",84990.2
17739912,"[22901.62, 92622.38, 92905.91]","['3236', 'vic:rail:BIT', '2155']",84990.93
14150869,"[36897.07, 106617.83, 106901.36]","['3236', 'vic:rail:BIT', '2155']",98986.38
16571797,"[36405.05, 106125.8, 106409.34]","['3236', 'vic:rail:BIT', '2155']",98494.36
16781967,"[35972.61, 105693.36, 105976.89]","['3236', 'vic:rail:BIT', '2155']",98061.91
16981385,"[39716.4, 109437.16, 109720.69]","['3236', 'vic:rail:BIT', '2155']",101805.71
17120984,"[42779.45, 113387.57, 113671.1]","['3236', 'vic:rail:BIT', '2155']",105756.13
17176988,"[40285.64, 110893.76, 111177.29]","['3236', 'vic:rail:BIT', '2155']",103262.31
17548559,"[42572.94, 113181.05, 113464.59]","['3236', 'vic:rail:BIT', '2155']",105549.61
17624956,"[39495.66, 110103.78, 110387.31]","['3236', 'vic:rail:BIT', '2155']",102472.34
17735713,"[39008.42, 108729.17, 109012.7]","['3236', 'vic:rail:BIT', '2155']",101097.73
17736339,"[40273.97, 109994.73, 110278.26]","['3236', 'vic:rail:BIT', '2155']",102363.28
17738795,"[39253.65, 108974.41, 109257.94]","['3236', 'vic:rail:BIT', '2155']",101342.96
17739177,"[39861.83, 110469.95, 110753.48]","['3236', 'vic:rail:BIT', '2155']",102838.5
17739195,"[42043.24, 112651.35, 112934.88]","['3236', 'vic:rail:BIT', '2155']",105019.91
17742332,"[37764.68, 107485.44, 107768.97]","['3236', 'vic:rail:BIT', '2155']",99853.99
17746914,"[37342.21, 107062.96, 107346.49]","['3236', 'vic:rail:BIT', '2155']",99431.52
17751090,"[38644.8, 108365.56, 108649.09]","['3236', 'vic:rail:BIT', '2155']",100734.12
17752536,"[41750.16, 112358.28, 112641.81]","['3236', 'vic:rail:BIT', '2155']",104726.84
17752661,"[40842.24, 111450.36, 111733.89]","['3236', 'vic:rail:BIT', '2155']",103818.91
17752879,"[43330.95, 113939.06, 114222.59]","['3236', 'vic:rail:BIT', '2155']",106307.62
16432248,"[37053.23, 106773.99, 107057.52]","['3236', 'vic:rail:BIT', '2155']",99142.55
17488327,"[39503.68, 110111.8, 110395.33]","['3236', 'vic:rail:BIT', '2155']",102480.35
17497116,"[43018.15, 113626.27, 113909.8]","['3236', 'vic:rail:BIT', '2155']",105994.83
17510840,"[39731.01, 110339.13, 110622.66]","['3236', 'vic:rail:BIT', '2155']",102707.69
17665855,"[39814.18, 110422.3, 110705.83]","['3236', 'vic:rail:BIT', '2155']",102790.85
17712261,"[40383.18, 110991.29, 111274.82]","['3236', 'vic:rail:BIT', '2155']",103359.84
17712793,"[37607.05, 107327.81, 107611.34]","['3236', 'vic:rail:BIT', '2155']",99696.37
17693343,"[35458.41, 106066.52, 106350.05]","['3236', 'vic:rail:BIT', '2155']",98435.08
17722124,"[36046.96, 106655.07, 106938.6]","['3236', 'vic:rail:BIT', '2155']",99023.63
17672863,"[27530.12, 97250.88, 97534.41]","['3236', 'vic:rail:BIT', '2155']",89619.43
17729447,"[26283.38, 96004.13, 96287.66]","['3236', 'vic:rail:BIT', '2155']",88372.69
17292208,"[22837.75, 96131.12, 96414.65]","['3236', 'vic:rail:BIT', '2155']",88499.67
17707642,"[23490.74, 96754.45, 97037.98]","['3236', 'vic:rail:BIT', '2155']",89123.0
17753185,"[8336.64, 92811.86, 93008.46]","['615', '2155', 'vic:rail:MRO']",84896.88
17469747,"[18924.51, 97282.03, 97315.28]","['vic:rail:BIT', 'vic:rail:MRO', '2155']",95676.67
17642170,"[15496.49, 93854.01, 93887.26]","['vic:rail:BIT', 'vic:rail:MRO', '2155']",92248.66
17737679,"[20916.7, 95906.11, 95939.36]","['vic:rail:BIT', 'vic:rail:MRO', '2155']",94300.75
17705523,"[7005.21, 85972.83, 86006.08]","['vic:rail:BIT', 'vic:rail:MRO', '2155']",84367.48
17385106,"[30314.31, 107523.54, 107556.79]","['vic:rail:BIT', 'vic:rail:MRO', '2155']",105918.18
17753742,"[1520.86, 1522.29, 78941.15]","['22189', '22188', '26282']",1244.31
17751198,"[1645.41, 1646.84, 79065.7]","['22189', '22188', '26282']",1147.16
17746966,"[1645.41, 1646.84, 79065.7]","['22189', '22188', '26282']",1147.16
17742016,"[1520.86, 1522.29, 78941.15]","['22189', '22188', '26282']",1244.31
17687168,"[1645.41, 1646.84, 79065.7]","['22189', '22188', '26282']",1147.16
17689729,"[1535.74, 1537.17, 78956.02]","['22189', '22188', '26282']",1259.19
15322384,"[1520.86, 1522.29, 78941.15]","['22189', '22188', '26282']",1244.31
17737176,"[1520.86, 1522.29, 78941.15]","['22189', '22188', '26282']",1244.31
17718544,"[1122.42, 1128.42, 1128.42]","['22188', '22191', '22190']",1921.27
15802858,"[858.03, 864.04, 864.04]","['22188', '22191', '22190']",2500.16
17747866,"[858.03, 864.04, 864.04]","['22188', '22191', '22190']",2500.16
17745705,"[1131.8, 1137.8, 1137.8]","['22188', '22191', '22190']",1930.65
17734305,"[829.84, 835.85, 835.85]","['22188', '22191', '22190']",2471.97
17697671,"[829.84, 835.85, 835.85]","['22188', '22191', '22190']",2471.97
17623792,"[829.84, 835.85, 835.85]","['22188', '22191', '22190']",2471.97
16976139,"[893.39, 899.39, 899.39]","['22188', '22191', '22190']",2535.51
17188043,"[1066.07, 1072.07, 77539.05]","['22188', '22191', '22193']",1864.92
17733001,"[1056.39, 1062.39, 77529.37]","['22188', '22191', '22193']",1855.24
17733032,"[1082.22, 1088.22, 77555.2]","['22188', '22191', '22193']",1881.07
17188006,"[1064.92, 1070.93, 77537.91]","['22188', '22191', '22193']",1863.77
17356966,"[1066.07, 1072.07, 77539.05]","['22188', '22191', '22193']",1864.92
17732962,"[1056.39, 1062.39, 77529.37]","['22188', '22191', '22193']",1855.24
17701587,"[1056.39, 1062.39, 77529.37]","['22188', '22191', '22193']",1855.24
17223929,"[1066.07, 1072.07, 77539.05]","['22188', '22191', '22193']",1864.92
17701530,"[1056.39, 1062.39, 77529.37]","['22188', '22191', '22193']",1855.24
17356905,"[1064.92, 1070.93, 77537.91]","['22188', '22191', '22193']",1863.77
16211673,"[1306.47, 1312.47, 80073.24]","['22188', '22191', '26282']",2105.32
17705004,"[480.85, 1617.29, 79036.14]","['vic:rail:FGS', '22188', '26282']",1068.22
16358802,"[1339.32, 1484.98, 78903.84]","['vic:rail:SSS', '22188', '26282']",1207.0
17751304,"[1159.08, 1304.74, 78723.59]","['vic:rail:SSS', '22188', '26282']",1459.24
16461447,"[1455.85, 1601.52, 79020.37]","['vic:rail:SSS', '22188', '26282']",1323.53
17087643,"[1455.85, 1601.52, 79020.37]","['vic:rail:SSS', '22188', '26282']",1323.53
17750573,"[1455.85, 1601.52, 79020.37]","['vic:rail:SSS', '22188', '26282']",1323.53
17694375,"[1568.9, 1714.56, 78679.59]","['vic:rail:SSS', '22188', '26282']",1167.77
17712477,"[1429.48, 1575.14, 78993.99]","['vic:rail:SSS', '22188', '26282']",1297.16
17750249,"[1369.84, 1515.5, 78934.35]","['vic:rail:SSS', '22188', '26282']",1237.52
17697795,"[1154.19, 1299.85, 78718.7]","['vic:rail:SSS', '22188', '26282']",1454.35
16661655,"[1629.21, 1774.87, 79193.72]","['vic:rail:SSS', '22188', '26282']",1246.56
17750529,"[1045.48, 1189.72, 1197.15]","['vic:rail:SSS', '22189', '22190']",1628.5
17661615,"[1045.48, 1189.72, 1197.15]","['vic:rail:SSS', '22189', '22190']",1628.5
17692015,"[1036.96, 1181.2, 1188.63]","['vic:rail:SSS', '22189', '22190']",1619.98
17518195,"[1052.65, 1196.89, 1204.32]","['vic:rail:SSS', '22189', '22190']",1635.67
17747839,"[1732.41, 2012.51, 2307.09]","['22189', 'vic:rail:SSS', '22192']",2596.0
16601240,"[1732.41, 2012.51, 2307.09]","['22189', 'vic:rail:SSS', '22192']",2596.0
17222523,"[1732.41, 2012.51, 2307.09]","['22189', 'vic:rail:SSS', '22192']",2596.0
17716442,"[1741.77, 2021.87, 2316.45]","['22189', 'vic:rail:SSS', '22192']",2605.36
17722528,"[1732.41, 2012.51, 2307.09]","['22189', 'vic:rail:SSS', '22192']",2596.0
15681204,"[1732.41, 2012.51, 2307.09]","['22189', 'vic:rail:SSS', '22192']",2596.0
17748590,"[983.74, 1201.35, 76263.81]","['22189', 'vic:rail:SSS', '22193']",1976.72
17734177,"[983.74, 1201.35, 76263.81]","['22189', 'vic:rail:SSS', '22193']",1976.72
17720032,"[983.74, 1201.35, 76263.81]","['22189', 'vic:rail:SSS', '22193']",1976.72
17720060,"[983.74, 1201.35, 76263.81]","['22189', 'vic:rail:SSS', '22193']",1976.72
17727221,"[983.74, 1201.35, 76263.81]","['22189', 'vic:rail:SSS', '22193']",1976.72
16236775,"[983.74, 1201.35, 76263.81]","['22189', 'vic:rail:SSS', '22193']",1976.72
17710883,"[983.74, 1201.35, 76263.81]","['22189', 'vic:rail:SSS', '22193']",1976.72
17716412,"[983.74, 1201.35, 76263.81]","['22189', 'vic:rail:SSS', '22193']",1976.72
17678476,"[983.74, 1201.35, 76263.81]","['22189', 'vic:rail:SSS', '22193']",1976.72
17725837,"[1702.34, 1982.44, 75525.54]","['22189', 'vic:rail:SSS', '22193']",2565.93
17750185,"[1702.34, 1982.44, 75525.54]","['22189', 'vic:rail:SSS', '22193']",2565.93
17743431,"[1583.49, 1863.59, 75545.41]","['22189', 'vic:rail:SSS', '22193']",2447.08
17748446,"[1702.34, 1982.44, 75525.54]","['22189', 'vic:rail:SSS', '22193']",2565.93
17735969,"[1583.49, 1863.59, 75545.41]","['22189', 'vic:rail:SSS', '22193']",2447.08
17743605,"[1591.14, 1871.24, 75553.07]","['22189', 'vic:rail:SSS', '22193']",2454.74
17744467,"[1702.34, 1982.44, 75525.54]","['22189', 'vic:rail:SSS', '22193']",2565.93
17737403,"[1702.34, 1982.44, 75525.54]","['22189', 'vic:rail:SSS', '22193']",2565.93
17739850,"[1607.76, 1887.86, 75569.68]","['22189', 'vic:rail:SSS', '22193']",2471.35
17725836,"[1702.34, 1982.44, 75525.54]","['22189', 'vic:rail:SSS', '22193']",2565.93
17732575,"[1702.34, 1982.44, 75525.54]","['22189', 'vic:rail:SSS', '22193']",2565.93
17732576,"[1702.34, 1982.44, 75525.54]","['22189', 'vic:rail:SSS', '22193']",2565.93
17725246,"[1702.34, 1982.44, 75525.54]","['22189', 'vic:rail:SSS', '22193']",2565.93
17725835,"[1702.34, 1982.44, 75525.54]","['22189', 'vic:rail:SSS', '22193']",2565.93
17726765,"[1583.49, 1863.59, 75545.41]","['22189', 'vic:rail:SSS', '22193']",2447.08
17704442,"[1562.76, 1842.86, 75740.21]","['22189', 'vic:rail:SSS', '22193']",2426.35
17159885,"[1376.84, 1521.07, 78404.39]","['vic:rail:SSS', '22189', '26282']",1360.69
17724234,"[997.3, 1141.54, 78557.79]","['vic:rail:SSS', '22189', '26282']",1518.05
17724235,"[997.3, 1141.54, 78557.79]","['vic:rail:SSS', '22189', '26282']",1518.05
16591401,"[1172.26, 1316.49, 78552.09]","['vic:rail:SSS', '22189', '26282']",1287.73
17727676,"[1376.84, 1521.07, 78404.39]","['vic:rail:SSS', '22189', '26282']",1360.69
17746373,"[1028.26, 1172.49, 78588.73]","['vic:rail:SSS', '22189', '26282']",1549.0
17746475,"[1315.76, 1496.44, 78192.1]","['22189', 'vic:rail:SSS', '26282']",1611.22
6168570,"[1323.78, 1504.46, 78200.13]","['22189', 'vic:rail:SSS', '26282']",1619.24
17632162,"[1374.73, 1518.96, 78402.27]","['vic:rail:SSS', '22189', '26282']",1358.58
17744489,"[1494.17, 1638.4, 78368.2]","['vic:rail:SSS', '22189', '26282']",1459.75
17744892,"[1394.17, 1574.85, 78270.51]","['22189', 'vic:rail:SSS', '26282']",1689.63
17626457,"[1446.28, 1590.52, 78320.32]","['vic:rail:SSS', '22189', '26282']",1408.46
17737839,"[1168.91, 1313.14, 78555.44]","['vic:rail:SSS', '22189', '26282']",1291.08
17738055,"[1323.78, 1504.46, 78200.13]","['22189', 'vic:rail:SSS', '26282']",1619.24
17748264,"[20448.36, 21292.65, 23231.02]","['22192', '22191', '22193']",3626.75
17727861,"[19827.4, 20671.69, 22610.05]","['22192', '22191', '22193']",3349.88
17732819,"[19827.4, 20671.69, 22610.05]","['22192', '22191', '22193']",3349.88
17742122,"[19827.4, 20671.69, 22610.05]","['22192', '22191', '22193']",3349.88
17745085,"[19827.4, 20671.69, 22610.05]","['22192', '22191', '22193']",3349.88
17664461,"[19827.4, 20671.69, 22610.05]","['22192', '22191', '22193']",3349.88
17679085,"[19965.08, 20809.37, 22747.74]","['22192', '22191', '22193']",3487.57
16608453,"[19822.89, 20667.18, 22605.55]","['22192', '22191', '22193']",3345.37
15181071,"[19601.25, 20445.54, 22383.91]","['22192', '22191', '22193']",5141.11
15892044,"[19842.16, 20686.45, 22624.82]","['22192', '22191', '22193']",5376.06
17703481,"[20046.97, 20891.26, 22829.63]","['22192', '22191', '22193']",5240.39
17707379,"[19487.92, 20332.21, 22270.58]","['22192', '22191', '22193']",5346.21
17743623,"[20456.87, 21301.16, 23239.53]","['22192', '22191', '22193']",3979.35
17744804,"[19521.02, 20365.31, 22303.68]","['22192', '22191', '22193']",5379.32
17750339,"[19247.14, 20091.43, 22029.8]","['22192', '22191', '22193']",5338.72
17751389,"[19551.31, 20395.6, 22333.97]","['22192', '22191', '22193']",5457.84
17751930,"[19139.5, 19983.79, 21922.15]","['22192', '22191', '22193']",4655.39
17751954,"[19306.24, 20150.53, 22088.89]","['22192', '22191', '22193']",5587.08
17752756,"[19534.95, 20379.24, 22317.61]","['22192', '22191', '22193']",5108.28
17752893,"[19342.87, 20187.16, 22125.52]","['22192', '22191', '22193']",5434.44
10222659,"[19365.32, 20209.61, 22147.98]","['22192', '22191', '22193']",5456.9
14853057,"[20709.85, 21554.14, 23492.51]","['22192', '22191', '22193']",3796.82
17668342,"[19763.66, 20607.95, 22546.31]","['22192', '22191', '22193']",5151.07
17708590,"[19634.17, 20478.46, 22416.83]","['22192', '22191', '22193']",5242.84
17709230,"[19019.66, 19863.95, 21802.32]","['22192', '22191', '22193']",4261.88
17709357,"[19534.95, 20379.24, 22317.61]","['22192', '22191', '22193']",5108.28
17718855,"[20066.81, 20911.1, 22849.47]","['22192', '22191', '22193']",3589.29
17733039,"[17965.75, 18810.04, 20748.41]","['22192', '22191', '22193']",5472.69
17735689,"[20069.25, 20913.54, 22851.9]","['22192', '22191', '22193']",4940.94
17737369,"[20455.79, 21300.08, 23238.45]","['22192', '22191', '22193']",3978.27
17738014,"[19534.95, 20379.24, 22317.61]","['22192', '22191', '22193']",5108.28
17738061,"[19667.06, 20511.35, 22449.71]","['22192', '22191', '22193']",4781.57
17739535,"[19742.95, 20587.24, 22525.61]","['22192', '22191', '22193']",5320.94
17741422,"[19510.64, 20354.93, 22293.3]","['22192', '22191', '22193']",5119.31
17741519,"[19794.07, 20638.36, 22576.73]","['22192', '22191', '22193']",5181.49
17742802,"[19164.56, 20008.85, 21947.22]","['22192', '22191', '22193']",5545.65
13202315,"[18695.62, 19539.91, 21478.28]","['22192', '22191', '22193']",4424.8
15513250,"[19295.61, 20139.9, 22078.27]","['22192', '22191', '22193']",5387.19
16112084,"[19470.7, 20314.99, 22253.36]","['22192', '22191', '22193']",5328.99
16350417,"[19470.7, 20314.99, 22253.36]","['22192', '22191', '22193']",5328.99
16518294,"[19470.7, 20314.99, 22253.36]","['22192', '22191', '22193']",5328.99
17543915,"[17885.36, 18729.65, 20668.01]","['22192', '22191', '22193']",5639.37
17608841,"[19487.92, 20332.21, 22270.58]","['22192', '22191', '22193']",5346.21
17637316,"[19996.85, 20841.14, 22779.51]","['22192', '22191', '22193']",5190.28
17656988,"[19692.73, 20537.02, 22475.38]","['22192', '22191', '22193']",4685.83
17716512,"[19733.82, 20578.11, 22516.47]","['22192', '22191', '22193']",5342.49
17716622,"[20335.54, 21179.83, 23118.2]","['22192', '22191', '22193']",3858.02
17717850,"[19623.17, 20467.46, 22405.83]","['22192', '22191', '22193']",5650.61
17719115,"[19583.6, 20427.89, 22366.26]","['22192', '22191', '22193']",5345.83
17728536,"[19477.64, 20321.93, 22260.29]","['22192', '22191', '22193']",4719.86
17730139,"[19690.63, 20534.91, 22473.28]","['22192', '22191', '22193']",5230.49
17731574,"[19477.35, 20321.64, 22260.01]","['22192', '22191', '22193']",5086.02
17735504,"[19636.6, 20480.88, 22419.25]","['22192', '22191', '22193']",5209.92
